tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,pertumbuhan,kontribusi
kabupaten,12,1214,10,2024,6.1,1.17
kabupaten,12,1214,11,2024,3.13,1.44
kabupaten,12,1214,12,2024,4.19,4.51
kabupaten,12,1214,13,2024,1.84,0.03
kabupaten,12,1214,14,2024,5.73,8.87
kabupaten,12,1214,15,2024,2.98,2.75
kabupaten,12,1214,16,2024,6.61,0.9
kabupaten,12,1214,17,2024,4.76,0.13
kabupaten,12,1214,1,2025,3.27,46.45
kabupaten,12,1214,2,2025,3.46,6.31
kabupaten,12,1214,3,2025,3.29,0.16
kabupaten,12,1214,4,2025,3.71,0.09
kabupaten,12,1214,5,2025,3.31,0.03
kabupaten,12,1214,6,2025,-0.21,12.39
kabupaten,12,1214,7,2025,6.37,9.18
kabupaten,12,1214,8,2025,7.47,3.65
kabupaten,12,1214,9,2025,10.12,2.27
kabupaten,12,1214,10,2025,4.75,1.19
kabupaten,12,1214,11,2025,1.76,1.42
kabupaten,12,1214,12,2025,3.55,4.53
kabupaten,12,1214,13,2025,2.41,0.03
kabupaten,12,1214,14,2025,-0.9,8.53
kabupaten,12,1214,15,2025,2.53,2.74
kabupaten,12,1214,16,2025,4.4,0.91
kabupaten,12,1214,17,2025,4.38,0.13
kabupaten,12,1215,1,2021,0,60
kabupaten,12,1215,2,2021,0,0.04
kabupaten,12,1215,3,2021,0,0.16
kabupaten,12,1215,4,2021,0,0.26
kabupaten,12,1215,5,2021,0,0.06
kabupaten,12,1215,6,2021,0,8.71
kabupaten,12,1215,7,2021,0,11.25
kabupaten,12,1215,8,2021,0,1.96
kabupaten,12,1215,9,2021,0,2.25
kabupaten,12,1215,10,2021,0,0.93
kabupaten,12,1215,11,2021,0,0.83
kabupaten,12,1215,12,2021,0,1.34
kabupaten,12,1215,13,2021,0,0.02
kabupaten,12,1215,14,2021,0,10.46
kabupaten,12,1215,15,2021,0,1.33
kabupaten,12,1215,16,2021,0,0.37
kabupaten,12,1215,17,2021,0,0.02
kabupaten,12,1215,1,2022,4.4,60.08
kabupaten,12,1215,2,2022,2.63,0.04
kabupaten,12,1215,3,2022,2.14,0.16
kabupaten,12,1215,4,2022,3.91,0.26
kabupaten,12,1215,5,2022,3.57,0.06
kabupaten,12,1215,6,2022,4.24,8.7
kabupaten,12,1215,7,2022,6.73,11.51
kabupaten,12,1215,8,2022,8.29,2.04
kabupaten,12,1215,9,2022,7.25,2.31
kabupaten,12,1215,10,2022,3.93,0.93
kabupaten,12,1215,11,2022,2.75,0.82
kabupaten,12,1215,12,2022,2.23,1.31
kabupaten,12,1215,13,2022,7.14,0.02
kabupaten,12,1215,14,2022,-0.05,10.03
kabupaten,12,1215,15,2022,4.82,1.34
kabupaten,12,1215,16,2022,2.79,0.36
kabupaten,12,1215,17,2022,5.56,0.02
kabupaten,12,1215,1,2023,4.37,59.66
kabupaten,12,1215,2,2023,7.69,0.04
kabupaten,12,1215,3,2023,3.5,0.15
kabupaten,12,1215,4,2023,5.44,0.26
kabupaten,12,1215,5,2023,13.79,0.07
kabupaten,12,1215,6,2023,11.9,9.27
kabupaten,12,1215,7,2023,8.8,11.92
kabupaten,12,1215,8,2023,7.17,2.08
kabupaten,12,1215,9,2023,11.14,2.44
kabupaten,12,1215,10,2023,6.15,0.94
kabupaten,12,1215,11,2023,0.4,0.78
kabupaten,12,1215,12,2023,2.85,1.28
kabupaten,12,1215,13,2023,0,0.02
kabupaten,12,1215,14,2023,-1.64,9.38
kabupaten,12,1215,15,2023,2.87,1.31
kabupaten,12,1215,16,2023,6.02,0.37
kabupaten,12,1215,17,2023,5.26,0.02
kabupaten,12,1215,1,2024,3.8,58.97
kabupaten,12,1215,2,2024,2.38,0.04
kabupaten,12,1215,3,2024,2.03,0.15
kabupaten,12,1215,4,2024,2.38,0.26
kabupaten,12,1215,5,2024,4.55,0.07
kabupaten,12,1215,6,2024,5.5,9.31
kabupaten,12,1215,7,2024,7.91,12.24
kabupaten,12,1215,8,2024,4.78,2.07
kabupaten,12,1215,9,2024,7.11,2.49
kabupaten,12,1215,10,2024,5.57,0.94
kabupaten,12,1215,11,2024,0.4,0.75
kabupaten,12,1215,12,2024,1.63,1.24
kabupaten,12,1215,13,2024,0,0.01
kabupaten,12,1215,14,2024,9.19,9.76
kabupaten,12,1215,15,2024,3.27,1.29
kabupaten,12,1215,16,2024,6.82,0.37
kabupaten,12,1215,17,2024,10,0.02
kabupaten,12,1215,1,2025,4.63,58.5
kabupaten,12,1215,2,2025,2.33,0.04
kabupaten,12,1215,3,2025,7.28,0.15
kabupaten,12,1215,4,2025,3.1,0.25
kabupaten,12,1215,5,2025,4.35,0.07
kabupaten,12,1215,6,2025,6.31,9.38
kabupaten,12,1215,7,2025,9.47,12.71
kabupaten,12,1215,8,2025,7.4,2.11
kabupaten,12,1215,9,2025,1.4,2.39
kabupaten,12,1215,10,2025,5.06,0.94
kabupaten,12,1215,11,2025,0.27,0.71
kabupaten,12,1215,12,2025,1.52,1.2
kabupaten,12,1215,13,2025,6.67,0.02
kabupaten,12,1215,14,2025,6.33,9.83
kabupaten,12,1215,15,2025,6.1,1.3
kabupaten,12,1215,16,2025,4.79,0.37
kabupaten,12,1215,17,2025,0,0.02
kabupaten,12,1216,1,2021,0,44.69
kabupaten,12,1216,2,2021,0,0.64
kabupaten,12,1216,3,2021,0,1.54
kabupaten,12,1216,4,2021,0,0.1
kabupaten,12,1216,5,2021,0,0.07
kabupaten,12,1216,6,2021,0,13.45
kabupaten,12,1216,7,2021,0,16.21
kabupaten,12,1216,8,2021,0,2.47
kabupaten,12,1216,9,2021,0,3.36
kabupaten,12,1216,10,2021,0,1.26
kabupaten,12,1216,11,2021,0,1.14
kabupaten,12,1216,12,2021,0,2.84
kabupaten,12,1216,13,2021,0,0.12
kabupaten,12,1216,14,2021,0,10.3
kabupaten,12,1216,15,2021,0,1.02
kabupaten,12,1216,16,2021,0,0.63
kabupaten,12,1216,17,2021,0,0.16
kabupaten,12,1216,1,2022,3.42,44.35
kabupaten,12,1216,2,2022,5.61,0.65
kabupaten,12,1216,3,2022,3.39,1.53
kabupaten,12,1216,4,2022,4.58,0.1
kabupaten,12,1216,5,2022,2.48,0.07
kabupaten,12,1216,6,2022,4.94,13.54
kabupaten,12,1216,7,2022,6.25,16.52
kabupaten,12,1216,8,2022,9.07,2.59
kabupaten,12,1216,9,2022,7.08,3.46
kabupaten,12,1216,10,2022,6.19,1.29
kabupaten,12,1216,11,2022,4.46,1.14
kabupaten,12,1216,12,2022,4.79,2.85
kabupaten,12,1216,13,2022,5.15,0.12
kabupaten,12,1216,14,2022,0.72,9.96
kabupaten,12,1216,15,2022,5.11,1.02
kabupaten,12,1216,16,2022,5.04,0.64
kabupaten,12,1216,17,2022,8.14,0.17
kabupaten,12,1216,1,2023,3,43.77
kabupaten,12,1216,2,2023,5.74,0.65
kabupaten,12,1216,3,2023,3.68,1.52
kabupaten,12,1216,4,2023,4.61,0.1
kabupaten,12,1216,5,2023,3.81,0.07
kabupaten,12,1216,6,2023,4.42,13.55
kabupaten,12,1216,7,2023,6.14,16.8
kabupaten,12,1216,8,2023,9.05,2.7
kabupaten,12,1216,9,2023,8.25,3.58
kabupaten,12,1216,10,2023,3.48,1.28
kabupaten,12,1216,11,2023,0.91,1.11
kabupaten,12,1216,12,2023,3.54,2.83
kabupaten,12,1216,13,2023,-0.75,0.11
kabupaten,12,1216,14,2023,5.85,10.1
kabupaten,12,1216,15,2023,4.99,1.03
kabupaten,12,1216,16,2023,2.18,0.62
kabupaten,12,1216,17,2023,7.93,0.17
kabupaten,12,1216,1,2024,3.86,43.38
kabupaten,12,1216,2,2024,2.1,0.64
kabupaten,12,1216,3,2024,3.48,1.5
kabupaten,12,1216,4,2024,4.63,0.1
kabupaten,12,1216,5,2024,1,0.06
kabupaten,12,1216,6,2024,6.92,13.82
kabupaten,12,1216,7,2024,7.66,17.26
kabupaten,12,1216,8,2024,5.58,2.73
kabupaten,12,1216,9,2024,3.86,3.55
kabupaten,12,1216,10,2024,0.46,1.22
kabupaten,12,1216,11,2024,1.44,1.07
kabupaten,12,1216,12,2024,1.82,2.75
kabupaten,12,1216,13,2024,5.12,0.12
kabupaten,12,1216,14,2024,3.76,10
kabupaten,12,1216,15,2024,3.83,1.02
kabupaten,12,1216,16,2024,0.39,0.6
kabupaten,12,1216,17,2024,6.72,0.18
kabupaten,12,1216,1,2025,3.68,43.33
kabupaten,12,1216,2,2025,1.96,0.63
kabupaten,12,1216,3,2025,2.66,1.49
kabupaten,12,1216,4,2025,2.11,0.1
kabupaten,12,1216,5,2025,1.98,0.06
kabupaten,12,1216,6,2025,0.45,13.38
kabupaten,12,1216,7,2025,7.39,17.86
kabupaten,12,1216,8,2025,4.49,2.74
kabupaten,12,1216,9,2025,4.94,3.59
kabupaten,12,1216,10,2025,5.93,1.25
kabupaten,12,1216,11,2025,2.66,1.06
kabupaten,12,1216,12,2025,3.3,2.74
kabupaten,12,1216,13,2025,3.07,0.11
kabupaten,12,1216,14,2025,2.46,9.87
kabupaten,12,1216,15,2025,4.82,1.03
kabupaten,12,1216,16,2025,3.18,0.59
kabupaten,12,1216,17,2025,3.73,0.18
kabupaten,12,1217,1,2021,0,51.93
kabupaten,12,1217,2,2021,0,0.66
kabupaten,12,1217,3,2021,0,0.51
kabupaten,12,1217,4,2021,0,0.06
kabupaten,12,1217,5,2021,0,0.06
kabupaten,12,1217,6,2021,0,11.04
kabupaten,12,1217,7,2021,0,11.35
kabupaten,12,1217,8,2021,0,3.13
kabupaten,12,1217,9,2021,0,5
kabupaten,12,1217,10,2021,0,1.23
kabupaten,12,1217,11,2021,0,0.98
kabupaten,12,1217,12,2021,0,2.02
kabupaten,12,1217,13,2021,0,0.13
kabupaten,12,1217,14,2021,0,10.34
kabupaten,12,1217,15,2021,0,0.98
kabupaten,12,1217,16,2021,0,0.51
kabupaten,12,1217,17,2021,0,0.06
kabupaten,12,1217,1,2022,4.57,51.97
kabupaten,12,1217,2,2022,4.76,0.67
kabupaten,12,1217,3,2022,0,0.48
kabupaten,12,1217,4,2022,0,0.06
kabupaten,12,1217,5,2022,0,0.06
kabupaten,12,1217,6,2022,4.3,11.02
kabupaten,12,1217,7,2022,6.96,11.62
kabupaten,12,1217,8,2022,8.08,3.24
kabupaten,12,1217,9,2022,6.96,5.12
kabupaten,12,1217,10,2022,7.69,1.27
kabupaten,12,1217,11,2022,3.23,0.97
kabupaten,12,1217,12,2022,3.13,2
kabupaten,12,1217,13,2022,0,0.12
kabupaten,12,1217,14,2022,0,9.9
kabupaten,12,1217,15,2022,0,0.94
kabupaten,12,1217,16,2022,0,0.48
kabupaten,12,1217,17,2022,50,0.09
kabupaten,12,1217,1,2023,4.48,51.67
kabupaten,12,1217,2,2023,4.55,0.66
kabupaten,12,1217,3,2023,6.25,0.49
kabupaten,12,1217,4,2023,50,0.09
kabupaten,12,1217,5,2023,0,0.06
kabupaten,12,1217,6,2023,6.04,11.12
kabupaten,12,1217,7,2023,6.51,11.78
kabupaten,12,1217,8,2023,7.48,3.31
kabupaten,12,1217,9,2023,9.47,5.33
kabupaten,12,1217,10,2023,4.76,1.27
kabupaten,12,1217,11,2023,0,0.92
kabupaten,12,1217,12,2023,1.52,1.93
kabupaten,12,1217,13,2023,0,0.12
kabupaten,12,1217,14,2023,3.67,9.76
kabupaten,12,1217,15,2023,3.23,0.92
kabupaten,12,1217,16,2023,6.25,0.49
kabupaten,12,1217,17,2023,0,0.09
kabupaten,12,1217,1,2024,2.23,50.3
kabupaten,12,1217,2,2024,4.35,0.66
kabupaten,12,1217,3,2024,5.88,0.49
kabupaten,12,1217,4,2024,0,0.08
kabupaten,12,1217,5,2024,0,0.05
kabupaten,12,1217,6,2024,6.99,11.33
kabupaten,12,1217,7,2024,9.78,12.31
kabupaten,12,1217,8,2024,10.43,3.48
kabupaten,12,1217,9,2024,14.59,5.81
kabupaten,12,1217,10,2024,4.55,1.26
kabupaten,12,1217,11,2024,0,0.88
kabupaten,12,1217,12,2024,1.49,1.87
kabupaten,12,1217,13,2024,0,0.11
kabupaten,12,1217,14,2024,6.19,9.87
kabupaten,12,1217,15,2024,3.13,0.91
kabupaten,12,1217,16,2024,5.88,0.49
kabupaten,12,1217,17,2024,0,0.08
kabupaten,12,1217,1,2025,2.18,49.38
kabupaten,12,1217,2,2025,0,0.63
kabupaten,12,1217,3,2025,0,0.47
kabupaten,12,1217,4,2025,0,0.08
kabupaten,12,1217,5,2025,0,0.05
kabupaten,12,1217,6,2025,0,10.88
kabupaten,12,1217,7,2025,14.03,13.49
kabupaten,12,1217,8,2025,3.94,3.48
kabupaten,12,1217,9,2025,6.13,5.93
kabupaten,12,1217,10,2025,6.52,1.29
kabupaten,12,1217,11,2025,0,0.84
kabupaten,12,1217,12,2025,2.94,1.84
kabupaten,12,1217,13,2025,0,0.11
kabupaten,12,1217,14,2025,6.39,10.09
kabupaten,12,1217,15,2025,0,0.87
kabupaten,12,1217,16,2025,0,0.47
kabupaten,12,1217,17,2025,0,0.08
kabupaten,12,1218,1,2021,0,43.51
kabupaten,12,1218,2,2021,0,0.93
kabupaten,12,1218,3,2021,0,17.61
kabupaten,12,1218,4,2021,0,0.12
kabupaten,12,1218,5,2021,0,0.01
kabupaten,12,1218,6,2021,0,9.28
kabupaten,12,1218,7,2021,0,15.11
kabupaten,12,1218,8,2021,0,0.75
kabupaten,12,1218,9,2021,0,2.8
kabupaten,12,1218,10,2021,0,0.72
kabupaten,12,1218,11,2021,0,0.49
kabupaten,12,1218,12,2021,0,2.43
kabupaten,12,1218,13,2021,0,0.44
kabupaten,12,1218,14,2021,0,2.89
kabupaten,12,1218,15,2021,0,1.51
kabupaten,12,1218,16,2021,0,0.88
kabupaten,12,1218,17,2021,0,0.5
kabupaten,12,1218,1,2022,6.17,44.22
kabupaten,12,1218,2,2022,6.12,0.95
kabupaten,12,1218,3,2022,3.07,17.38
kabupaten,12,1218,4,2022,4.86,0.12
kabupaten,12,1218,5,2022,2.41,0.01
kabupaten,12,1218,6,2022,0.9,8.97
kabupaten,12,1218,7,2022,5.7,15.29
kabupaten,12,1218,8,2022,6.66,0.76
kabupaten,12,1218,9,2022,0.5,2.7
kabupaten,12,1218,10,2022,7.14,0.74
kabupaten,12,1218,11,2022,3.34,0.48
kabupaten,12,1218,12,2022,0.71,2.35
kabupaten,12,1218,13,2022,1.18,0.43
kabupaten,12,1218,14,2022,-0.55,2.75
kabupaten,12,1218,15,2022,4.46,1.51
kabupaten,12,1218,16,2022,1.07,0.85
kabupaten,12,1218,17,2022,2.64,0.49
kabupaten,12,1218,1,2023,5.77,44.54
kabupaten,12,1218,2,2023,6.07,0.96
kabupaten,12,1218,3,2023,3.69,17.16
kabupaten,12,1218,4,2023,4.91,0.12
kabupaten,12,1218,5,2023,4.71,0.01
kabupaten,12,1218,6,2023,3.44,8.83
kabupaten,12,1218,7,2023,5.47,15.36
kabupaten,12,1218,8,2023,7.06,0.78
kabupaten,12,1218,9,2023,7.46,2.76
kabupaten,12,1218,10,2023,10.15,0.78
kabupaten,12,1218,11,2023,9.56,0.51
kabupaten,12,1218,12,2023,4.68,2.34
kabupaten,12,1218,13,2023,5.03,0.43
kabupaten,12,1218,14,2023,-1.22,2.59
kabupaten,12,1218,15,2023,5.86,1.52
kabupaten,12,1218,16,2023,5.2,0.85
kabupaten,12,1218,17,2023,3.18,0.48
kabupaten,12,1218,1,2024,5.26,44.64
kabupaten,12,1218,2,2024,7.71,0.98
kabupaten,12,1218,3,2024,2.91,16.82
kabupaten,12,1218,4,2024,5.82,0.12
kabupaten,12,1218,5,2024,3.37,0.01
kabupaten,12,1218,6,2024,4.41,8.78
kabupaten,12,1218,7,2024,5.68,15.45
kabupaten,12,1218,8,2024,4.61,0.77
kabupaten,12,1218,9,2024,9.67,2.88
kabupaten,12,1218,10,2024,12.58,0.83
kabupaten,12,1218,11,2024,6.1,0.51
kabupaten,12,1218,12,2024,6,2.36
kabupaten,12,1218,13,2024,6.41,0.44
kabupaten,12,1218,14,2024,3.11,2.54
kabupaten,12,1218,15,2024,5.71,1.53
kabupaten,12,1218,16,2024,3.59,0.84
kabupaten,12,1218,17,2024,5.49,0.48
kabupaten,12,1218,1,2025,6.33,45.18
kabupaten,12,1218,2,2025,4.71,0.98
kabupaten,12,1218,3,2025,2.75,16.44
kabupaten,12,1218,4,2025,1.87,0.12
kabupaten,12,1218,5,2025,4.35,0.01
kabupaten,12,1218,6,2025,1.36,8.47
kabupaten,12,1218,7,2025,5.95,15.58
kabupaten,12,1218,8,2025,12.21,0.83
kabupaten,12,1218,9,2025,6.85,2.93
kabupaten,12,1218,10,2025,7.42,0.85
kabupaten,12,1218,11,2025,4.63,0.51
kabupaten,12,1218,12,2025,6.13,2.38
kabupaten,12,1218,13,2025,6.95,0.44
kabupaten,12,1218,14,2025,-0.28,2.41
kabupaten,12,1218,15,2025,4.79,1.53
kabupaten,12,1218,16,2025,7.49,0.86
kabupaten,12,1218,17,2025,2.59,0.47
kabupaten,12,1219,1,2021,0,23.04
kabupaten,12,1219,2,2021,0,0.14
kabupaten,12,1219,3,2021,0,44.9
kabupaten,12,1219,4,2021,0,0.07
kabupaten,12,1219,5,2021,0,0.03
kabupaten,12,1219,6,2021,0,6.16
kabupaten,12,1219,7,2021,0,16.57
kabupaten,12,1219,8,2021,0,3.27
kabupaten,12,1219,9,2021,0,1.09
kabupaten,12,1219,10,2021,0,0.7
kabupaten,12,1219,11,2021,0,0.29
kabupaten,12,1219,12,2021,0,1.12
kabupaten,12,1219,13,2021,0,0.09
kabupaten,12,1219,14,2021,0,1.71
kabupaten,12,1219,15,2021,0,0.46
kabupaten,12,1219,16,2021,0,0.28
kabupaten,12,1219,17,2021,0,0.09
kabupaten,12,1219,1,2022,6.24,23.52
kabupaten,12,1219,2,2022,4.61,0.14
kabupaten,12,1219,3,2022,2.67,44.3
kabupaten,12,1219,4,2022,3.51,0.07
kabupaten,12,1219,5,2022,0.42,0.03
kabupaten,12,1219,6,2022,0.9,5.97
kabupaten,12,1219,7,2022,6.52,16.96
kabupaten,12,1219,8,2022,3.97,3.26
kabupaten,12,1219,9,2022,4.39,1.09
kabupaten,12,1219,10,2022,4.56,0.7
kabupaten,12,1219,11,2022,4.06,0.29
kabupaten,12,1219,12,2022,2.56,1.1
kabupaten,12,1219,13,2022,3.68,0.09
kabupaten,12,1219,14,2022,-0.08,1.64
kabupaten,12,1219,15,2022,3.02,0.46
kabupaten,12,1219,16,2022,5.53,0.29
kabupaten,12,1219,17,2022,7.44,0.09
kabupaten,12,1219,1,2023,3.16,23.31
kabupaten,12,1219,2,2023,3.66,0.14
kabupaten,12,1219,3,2023,4.19,44.34
kabupaten,12,1219,4,2023,2.68,0.07
kabupaten,12,1219,5,2023,2.07,0.03
kabupaten,12,1219,6,2023,2.83,5.9
kabupaten,12,1219,7,2023,5.92,17.26
kabupaten,12,1219,8,2023,1.74,3.19
kabupaten,12,1219,9,2023,7.45,1.13
kabupaten,12,1219,10,2023,6.08,0.71
kabupaten,12,1219,11,2023,6.26,0.3
kabupaten,12,1219,12,2023,2.9,1.09
kabupaten,12,1219,13,2023,4.86,0.09
kabupaten,12,1219,14,2023,1.4,1.6
kabupaten,12,1219,15,2023,3.44,0.46
kabupaten,12,1219,16,2023,6.52,0.29
kabupaten,12,1219,17,2023,11.93,0.1
kabupaten,12,1219,1,2024,2,22.83
kabupaten,12,1219,2,2024,1.12,0.14
kabupaten,12,1219,3,2024,5.71,45.02
kabupaten,12,1219,4,2024,4.64,0.07
kabupaten,12,1219,5,2024,2.17,0.03
kabupaten,12,1219,6,2024,-0.42,5.64
kabupaten,12,1219,7,2024,4.14,17.27
kabupaten,12,1219,8,2024,2.04,3.13
kabupaten,12,1219,9,2024,5.72,1.15
kabupaten,12,1219,10,2024,5.6,0.72
kabupaten,12,1219,11,2024,4.18,0.3
kabupaten,12,1219,12,2024,2.29,1.07
kabupaten,12,1219,13,2024,2.19,0.09
kabupaten,12,1219,14,2024,10.57,1.7
kabupaten,12,1219,15,2024,3.4,0.45
kabupaten,12,1219,16,2024,6.95,0.3
kabupaten,12,1219,17,2024,7.9,0.1
kabupaten,12,1219,1,2025,2.21,22.57
kabupaten,12,1219,2,2025,-0.37,0.13
kabupaten,12,1219,3,2025,2.6,44.68
kabupaten,12,1219,4,2025,2.44,0.06
kabupaten,12,1219,5,2025,2.12,0.03
kabupaten,12,1219,6,2025,-1.18,5.39
kabupaten,12,1219,7,2025,6.71,17.82
kabupaten,12,1219,8,2025,12.52,3.4
kabupaten,12,1219,9,2025,5.69,1.17
kabupaten,12,1219,10,2025,5.55,0.74
kabupaten,12,1219,11,2025,2.16,0.3
kabupaten,12,1219,12,2025,6.23,1.1
kabupaten,12,1219,13,2025,6.63,0.09
kabupaten,12,1219,14,2025,-0.96,1.63
kabupaten,12,1219,15,2025,5.7,0.46
kabupaten,12,1219,16,2025,8.95,0.32
kabupaten,12,1219,17,2025,5.66,0.1
kabupaten,12,1220,1,2021,0,45.66
kabupaten,12,1220,2,2021,0,0.3
kabupaten,12,1220,3,2021,0,17.25
kabupaten,12,1220,4,2021,0,0.24
kabupaten,12,1220,5,2021,0,0.04
kabupaten,12,1220,6,2021,0,13.59
kabupaten,12,1220,7,2021,0,10.13
kabupaten,12,1220,8,2021,0,1.89
kabupaten,12,1220,9,2021,0,0.84
kabupaten,12,1220,10,2021,0,0.7
kabupaten,12,1220,11,2021,0,0.73
kabupaten,12,1220,12,2021,0,3.81
kabupaten,12,1220,13,2021,0,0.05
kabupaten,12,1220,14,2021,0,3.5
kabupaten,12,1220,15,2021,0,0.76
kabupaten,12,1220,16,2021,0,0.46
kabupaten,12,1220,17,2021,0,0.03
kabupaten,12,1220,1,2022,6.18,46.56
kabupaten,12,1220,2,2022,3.95,0.3
kabupaten,12,1220,3,2022,2.89,17.04
kabupaten,12,1220,4,2022,3.9,0.24
kabupaten,12,1220,5,2022,-0.53,0.04
kabupaten,12,1220,6,2022,0.6,13.13
kabupaten,12,1220,7,2022,4.48,10.17
kabupaten,12,1220,8,2022,1.08,1.83
kabupaten,12,1220,9,2022,3.08,0.84
kabupaten,12,1220,10,2022,4.47,0.7
kabupaten,12,1220,11,2022,1.02,0.71
kabupaten,12,1220,12,2022,3.77,3.8
kabupaten,12,1220,13,2022,5.41,0.05
kabupaten,12,1220,14,2022,0.04,3.36
kabupaten,12,1220,15,2022,0.67,0.74
kabupaten,12,1220,16,2022,1.11,0.45
kabupaten,12,1220,17,2022,1.57,0.03
kabupaten,12,1220,1,2023,4.72,46.48
kabupaten,12,1220,2,2023,2.21,0.3
kabupaten,12,1220,3,2023,3.8,16.86
kabupaten,12,1220,4,2023,2.93,0.24
kabupaten,12,1220,5,2023,3.19,0.04
kabupaten,12,1220,6,2023,6.92,13.38
kabupaten,12,1220,7,2023,5.84,10.26
kabupaten,12,1220,8,2023,5.86,1.85
kabupaten,12,1220,9,2023,9.29,0.87
kabupaten,12,1220,10,2023,6.01,0.71
kabupaten,12,1220,11,2023,2.2,0.69
kabupaten,12,1220,12,2023,3.87,3.76
kabupaten,12,1220,13,2023,7.69,0.05
kabupaten,12,1220,14,2023,2.53,3.29
kabupaten,12,1220,15,2023,6.02,0.74
kabupaten,12,1220,16,2023,6.01,0.45
kabupaten,12,1220,17,2023,6.95,0.03
kabupaten,12,1220,1,2024,4.48,46.25
kabupaten,12,1220,2,2024,2.6,0.29
kabupaten,12,1220,3,2024,4.68,16.81
kabupaten,12,1220,4,2024,4.71,0.24
kabupaten,12,1220,5,2024,1.8,0.04
kabupaten,12,1220,6,2024,5,13.38
kabupaten,12,1220,7,2024,7.48,10.5
kabupaten,12,1220,8,2024,5.12,1.85
kabupaten,12,1220,9,2024,11,0.92
kabupaten,12,1220,10,2024,7.55,0.73
kabupaten,12,1220,11,2024,0.59,0.66
kabupaten,12,1220,12,2024,3.62,3.71
kabupaten,12,1220,13,2024,4.33,0.05
kabupaten,12,1220,14,2024,6.22,3.32
kabupaten,12,1220,15,2024,5.18,0.75
kabupaten,12,1220,16,2024,7.05,0.46
kabupaten,12,1220,17,2024,4.69,0.03
kabupaten,12,1220,1,2025,4.55,46.38
kabupaten,12,1220,2,2025,-0.18,0.28
kabupaten,12,1220,3,2025,4.07,16.78
kabupaten,12,1220,4,2025,4.29,0.24
kabupaten,12,1220,5,2025,4.56,0.04
kabupaten,12,1220,6,2025,0.43,12.89
kabupaten,12,1220,7,2025,8.15,10.89
kabupaten,12,1220,8,2025,7.42,1.91
kabupaten,12,1220,9,2025,7.72,0.95
kabupaten,12,1220,10,2025,5.1,0.74
kabupaten,12,1220,11,2025,3.23,0.65
kabupaten,12,1220,12,2025,4.46,3.72
kabupaten,12,1220,13,2025,4.56,0.05
kabupaten,12,1220,14,2025,1.46,3.24
kabupaten,12,1220,15,2025,5.33,0.75
kabupaten,12,1220,16,2025,6.02,0.47
kabupaten,12,1220,17,2025,4.14,0.03
kabupaten,12,1221,1,2021,0,53.75
kabupaten,12,1221,2,2021,0,0.53
kabupaten,12,1221,3,2021,0,14.31
kabupaten,12,1221,4,2021,0,0.29
kabupaten,12,1221,5,2021,0,0
kabupaten,12,1221,6,2021,0,14.33
kabupaten,12,1221,7,2021,0,6.48
kabupaten,12,1221,8,2021,0,1.1
kabupaten,12,1221,9,2021,0,1.01
kabupaten,12,1221,10,2021,0,0.81
kabupaten,12,1221,11,2021,0,0.76
kabupaten,12,1221,12,2021,0,2.91
kabupaten,12,1221,13,2021,0,0.05
kabupaten,12,1221,14,2021,0,2.75
kabupaten,12,1221,15,2021,0,0.4
kabupaten,12,1221,16,2021,0,0.5
kabupaten,12,1221,17,2021,0,0.03
kabupaten,12,1221,1,2022,5.12,54.01
kabupaten,12,1221,2,2022,8.28,0.55
kabupaten,12,1221,3,2022,3.74,14.19
kabupaten,12,1221,4,2022,4.33,0.29
kabupaten,12,1221,5,2022,8.33,0
kabupaten,12,1221,6,2022,4.13,14.27
kabupaten,12,1221,7,2022,4.35,6.46
kabupaten,12,1221,8,2022,5.04,1.1
kabupaten,12,1221,9,2022,4.11,1.01
kabupaten,12,1221,10,2022,5.34,0.82
kabupaten,12,1221,11,2022,5.02,0.76
kabupaten,12,1221,12,2022,3.3,2.88
kabupaten,12,1221,13,2022,2.5,0.05
kabupaten,12,1221,14,2022,3.02,2.7
kabupaten,12,1221,15,2022,3.11,0.39
kabupaten,12,1221,16,2022,5.5,0.5
kabupaten,12,1221,17,2022,4.23,0.03
kabupaten,12,1221,1,2023,5.26,54.04
kabupaten,12,1221,2,2023,3.92,0.54
kabupaten,12,1221,3,2023,3.41,13.95
kabupaten,12,1221,4,2023,5.67,0.29
kabupaten,12,1221,5,2023,-7.69,0
kabupaten,12,1221,6,2023,6.55,14.45
kabupaten,12,1221,7,2023,5.64,6.49
kabupaten,12,1221,8,2023,9.44,1.15
kabupaten,12,1221,9,2023,8.54,1.04
kabupaten,12,1221,10,2023,7.63,0.84
kabupaten,12,1221,11,2023,5.41,0.76
kabupaten,12,1221,12,2023,5.26,2.88
kabupaten,12,1221,13,2023,5.37,0.05
kabupaten,12,1221,14,2023,1.05,2.6
kabupaten,12,1221,15,2023,6.38,0.4
kabupaten,12,1221,16,2023,6.26,0.51
kabupaten,12,1221,17,2023,6.64,0.03
kabupaten,12,1221,1,2024,4.94,54.03
kabupaten,12,1221,2,2024,3.06,0.53
kabupaten,12,1221,3,2024,4.73,13.92
kabupaten,12,1221,4,2024,8.54,0.3
kabupaten,12,1221,5,2024,8.33,0
kabupaten,12,1221,6,2024,4.3,14.36
kabupaten,12,1221,7,2024,5.52,6.52
kabupaten,12,1221,8,2024,5.23,1.15
