tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun_awal,tahun_akhir,n_nij,c_cij,s_sij,d_dij,keunggulan_kompetitif,spesialisasi
provinsi,11,,13,2021,2022,41705231523.71,32250833780.01,23503934696.28,97460000000,1,1
provinsi,11,,14,2021,2022,603085085550.26,-295932937027.81,-314762148522.46,-7610000000,0,0
provinsi,11,,15,2021,2022,182875899147.99,-162655206921.9,121379307773.91,141600000000,1,0
provinsi,11,,16,2021,2022,226356221369.18,-100488986710.35,322752765341.17,448620000000,1,0
provinsi,11,,17,2021,2022,96826052357.24,88436878477.16,80737069165.61,266000000000,1,1
provinsi,11,,1,2022,2023,1971293316808.7,-1461974932164.7,2111911615355.9,2621230000000,1,0
provinsi,11,,2,2022,2023,548615653125.15,115903178375.2,-1188998831500.4,-524480000000,0,1
provinsi,11,,3,2022,2023,327109103247.3,-26806666653.5,-401382436593.8,-101080000000,0,0
provinsi,11,,4,2022,2023,11229346274.08,-326691158.07,5377344883.99,16280000000,1,0
provinsi,11,,5,2022,2023,2828184065.43,-88138167.44,-270045897.99,2470000000,0,0
provinsi,11,,6,2022,2023,683519931967.33,-18984878916.15,-168595053051.18,495940000000,0,0
provinsi,11,,7,2022,2023,1077870678091.2,-43460947066.34,896590268975.17,1931000000000,1,0
provinsi,11,,8,2022,2023,457103480696.4,805759829980.82,-586423310677.22,676440000000,0,1
provinsi,11,,9,2022,2023,103724004375.31,101578081553.7,-37702085929.01,167600000000,0,1
provinsi,11,,10,2022,2023,313744467895.94,157737722948.22,-170302190844.16,301180000000,0,1
provinsi,11,,11,2022,2023,106319707263.09,-5879298440.73,-330070408822.36,-229630000000,0,0
provinsi,11,,12,2022,2023,297796259109.54,-213500976619.01,130794717509.47,215090000000,1,0
provinsi,11,,13,2022,2023,47529765981.64,30009908620.39,-87349674602.03,-9810000000,0,1
provinsi,11,,14,2022,2023,615700118509.86,-431479181838.34,40199063328.48,224420000000,1,0
provinsi,11,,15,2022,2023,193974208324.53,-125938237864.65,1684029540.11,69720000000,1,0
provinsi,11,,16,2022,2023,253908361315.09,-19528702824.65,-255629658490.44,-21250000000,0,0
provinsi,11,,17,2022,2023,112356636973.88,121448166116.33,-108124803090.21,125680000000,0,1
provinsi,11,,1,2023,2024,2128977710838.9,-1847260726904.8,213333016065.84,495050000000,1,0
provinsi,11,,2,2023,2024,528365080235.18,-22641322803.09,646796242567.91,1152520000000,1,0
provinsi,11,,3,2023,2024,325859050464.08,-43715081469.42,-94233968994.65,187910000000,0,0
provinsi,11,,4,2023,2024,12196545712.03,-810139470.43,1833593758.39,13220000000,1,0
provinsi,11,,5,2023,2024,2988401752.65,-2071276770.1,192875017.46,1110000000,1,0
provinsi,11,,6,2023,2024,717075260463.92,266781204587.07,-371226465051,612630000000,0,1
provinsi,11,,7,2023,2024,1189547561521.5,-52869081154.23,-543458480367.27,593220000000,0,0
provinsi,11,,8,2023,2024,497177376919.28,347208058505.37,787814564575.35,1632200000000,1,1
provinsi,11,,9,2023,2024,113538808604.74,74248823434.43,-125167632039.17,62620000000,0,1
provinsi,11,,10,2023,2024,332907852955.09,160067592657.38,-372425445612.47,120550000000,0,1
provinsi,11,,11,2023,2024,95849290990.7,-7101549243.21,324382258252.51,413130000000,1,0
provinsi,11,,12,2023,2024,312365467811.31,-159798573046.27,63503105234.96,216070000000,1,0
provinsi,11,,13,2023,2024,47597573285.73,30412606582,-37790179867.72,40220000000,0,1
provinsi,11,,14,2023,2024,634555888158.71,163214926664.47,130709185176.82,928480000000,1,1
provinsi,11,,15,2023,2024,199864391049.13,-52939173465.9,24724782416.77,171650000000,1,0
provinsi,11,,16,2023,2024,255864063255.37,150656593960.43,-294990657215.8,111530000000,0,1
provinsi,11,,17,2023,2024,120130886337.05,110007881666.83,-134248768003.89,95890000000,0,1
provinsi,11,,1,2024,2025,2174685223790.8,68824752671.27,-727299976462.1,1516210000000,0,1
provinsi,11,,2,2024,2025,592868990160.96,-668750794197.18,192051804036.22,116170000000,1,0
provinsi,11,,3,2024,2025,338644578109.32,8823460012.69,-43568038122.01,303900000000,0,1
provinsi,11,,4,2024,2025,12994509057.42,-5189912841.53,-14394596215.88,-6590000000,0,0
provinsi,11,,5,2024,2025,3073992090.58,-2513524450.51,-880467640.08,-320000000,0,0
provinsi,11,,6,2024,2025,755491122622.48,-197264317591.06,-920506805031.42,-362280000000,0,0
provinsi,11,,7,2024,2025,1231432764327.5,78547975718.32,-242390740045.79,1067590000000,0,1
provinsi,11,,8,2024,2025,586151537844.77,410613154524.53,-315294692369.3,681470000000,0,1
provinsi,11,,9,2024,2025,117846345083.65,51271405852.09,-59257750935.74,109860000000,0,1
provinsi,11,,10,2024,2025,342282359142.28,211176493667.26,-429408852809.54,124050000000,0,1
provinsi,11,,11,2024,2025,118085903755.13,-27583905280.52,-2411998474.61,88090000000,0,0
provinsi,11,,12,2024,2025,326477166016.82,-100103730656.19,55796564639.37,282170000000,1,0
provinsi,11,,13,2024,2025,50124554267.1,38180079316.93,-93304633584.03,-5000000000,0,1
provinsi,11,,14,2024,2025,688497817334.96,-173784526414.62,-175523290920.34,339190000000,0,0
provinsi,11,,15,2024,2025,210618022067.98,-6983760208.4,-62014261859.58,141620000000,0,0
provinsi,11,,16,2024,2025,264043736131.38,22062434902.21,-172736171033.59,113370000000,0,1
provinsi,11,,17,2024,2025,126218507619.91,116426900414.72,-192245408034.63,50400000000,0,1
provinsi,13,,1,2021,2022,1920576398847.9,-1045230342814.5,492573943966.59,1367920000000,1,0
provinsi,13,,2,2021,2022,341588697750.9,-38840667488.14,-169018030262.76,133730000000,0,0
provinsi,13,,3,2021,2022,822655097583.5,-9138307419.52,-523316790163.98,290200000000,0,0
provinsi,13,,4,2021,2022,8676077358.35,2913560874.27,-5949638232.61,5640000000,0,1
provinsi,13,,5,2021,2022,8784423195.23,-3041956690.54,1217533495.31,6960000000,1,0
provinsi,13,,6,2021,2022,801474228566.97,-475160347347.65,81076118780.68,407390000000,1,0
provinsi,13,,7,2021,2022,1432585760051.6,168665032998.58,19679206949.86,1620930000000,1,1
provinsi,13,,8,2021,2022,890425171191.06,2685759781598.3,-2544114952789.4,1032070000000,0,1
provinsi,13,,9,2021,2022,87062064061.39,123141417686.56,67616518252.06,277820000000,1,1
provinsi,13,,10,2021,2022,735174986799.88,412936551170.86,-105491537970.74,1042620000000,0,1
provinsi,13,,11,2021,2022,259481353125.21,-158044716040.02,136503362914.8,237940000000,1,0
provinsi,13,,12,2021,2022,171694509835.34,-112007277037.01,140932767201.68,200620000000,1,0
provinsi,13,,13,2021,2022,36859352654.75,28503494939.98,-10762847594.73,54600000000,0,1
provinsi,13,,14,2021,2022,486836434059.11,-238889900007.73,-160476534051.38,87470000000,0,0
provinsi,13,,15,2021,2022,364546141654.46,-324238067343.16,337701925688.7,378010000000,1,0
provinsi,13,,16,2021,2022,141708438969.92,-62910298441.36,51111859471.43,129910000000,1,0
provinsi,13,,17,2021,2022,147638270937.6,134846640006.69,72155089055.71,354640000000,1,1
provinsi,13,,1,2022,2023,2031108702241.1,-1506335958154.2,899427255913.07,1424200000000,1,0
provinsi,13,,2,2022,2023,355710352823.91,75149077935.35,-103329430759.27,327530000000,0,1
provinsi,13,,3,2022,2023,855054147316.68,-70071885099.7,-263172262216.98,521810000000,0,0
provinsi,13,,4,2022,2023,9148134340.3,-266143240.12,-1361991100.18,7520000000,0,0
provinsi,13,,5,2022,2023,9325527586.72,-290622849.46,-5004904737.26,4030000000,0,0
provinsi,13,,6,2022,2023,839339430495.66,-23312791203.68,156723360708.02,972750000000,1,0
provinsi,13,,7,2022,2023,1545386283182.9,-62311697326.62,-73434585856.23,1409640000000,0,0
provinsi,13,,8,2022,2023,961778675065.19,1695376767901.8,-1559035442966.9,1098120000000,0,1
provinsi,13,,9,2022,2023,102979559212.98,100849038051.51,-46818597264.49,157010000000,0,1
provinsi,13,,10,2022,2023,803715227778.73,404074726094.22,7090046127.05,1214880000000,1,1
provinsi,13,,11,2022,2023,277099874966.7,-15323150380.64,-109126724586.05,152650000000,0,0
provinsi,13,,12,2022,2023,185534636182.18,-133016533317.09,179401897134.91,231920000000,1,0
provinsi,13,,13,2022,2023,40413314976.4,25516639193.16,-10879954169.56,55050000000,0,1
provinsi,13,,14,2022,2023,501750985469.12,-351624269978.65,84363284509.53,234490000000,1,0
provinsi,13,,15,2022,2023,391508411030.21,-254187810947.73,4959399917.52,142280000000,1,0
provinsi,13,,16,2022,2023,151328568648.88,-11639044223.35,78600475574.46,218290000000,1,0
provinsi,13,,17,2022,2023,168743935823.76,182398139540.37,-82152075364.13,268990000000,0,1
provinsi,13,,1,2023,2024,2128287764926.8,-1846662078088.2,573284313161.36,854910000000,1,0
provinsi,13,,2,2023,2024,376724277146.64,-16143262084.69,-68361015061.94,292220000000,0,0
provinsi,13,,3,2023,2024,891988056800.63,-119663181112.38,-318664875688.24,453660000000,0,0
provinsi,13,,4,2023,2024,9642364922.59,-640481378.62,-711883543.97,8290000000,0,0
provinsi,13,,5,2023,2024,9643387822.38,-6683882166.75,3290494344.37,6250000000,1,0
provinsi,13,,6,2023,2024,899148355369.36,334519812038.6,-429398167407.96,804270000000,0,1
provinsi,13,,7,2023,2024,1636000360480.1,-72711540609.56,-151088819870.55,1412200000000,0,0
provinsi,13,,8,2023,2024,1029466812220,718936922233.8,-628513734453.82,1119890000000,0,1
provinsi,13,,9,2023,2024,112243817463.6,73401962614.15,-67895780077.75,117750000000,0,1
provinsi,13,,10,2023,2024,875481011350.22,420945726152.58,-363126737502.8,933300000000,0,1
provinsi,13,,11,2023,2024,288227589886.23,-21355008489.6,74457418603.38,341330000000,1,0
provinsi,13,,12,2023,2024,199619406548.1,-102120431372.4,131681024824.29,229180000000,1,0
provinsi,13,,13,2023,2024,43713111312.19,27930618412.67,-31293729724.86,40350000000,0,1
provinsi,13,,14,2023,2024,519756355555.97,133687192946.26,386336451497.77,1039780000000,1,1
provinsi,13,,15,2023,2024,403476686949.1,-106871074971,-41615611978.1,254990000000,0,0
provinsi,13,,16,2023,2024,164306348356.83,96746039653.14,-81232388009.96,179820000000,0,1
provinsi,13,,17,2023,2024,184523451365.63,168974313114.05,-91257764479.69,262240000000,0,1
provinsi,13,,1,2024,2025,2192567968843.1,69390708374.58,-502428677217.73,1759530000000,0,1
provinsi,13,,2,2024,2025,395376614871.43,-445981202576.43,123704587705,73100000000,1,0
provinsi,13,,3,2024,2025,923851821104.63,24071165251.43,14087013643.94,962010000000,1,1
provinsi,13,,4,2024,2025,10161624509.04,-4058479262.07,-4423145246.97,1680000000,0,0
provinsi,13,,5,2024,2025,10057333880.51,-8223623832.02,-1093710048.49,740000000,0,0
provinsi,13,,6,2024,2025,949181536582.64,-247838316662.22,-958553219920.42,-257210000000,0,0
provinsi,13,,7,2024,2025,1724393913803.1,109991917702.62,-594855831505.67,1239530000000,0,1
provinsi,13,,8,2024,2025,1097028474948.1,768494653034.5,-1868353127982.5,-2830000000,0,1
provinsi,13,,9,2024,2025,119385406289.9,51941005165.34,-96896411455.24,74430000000,0,1
provinsi,13,,10,2024,2025,931951898684.27,574982405531.68,-554114304215.95,952820000000,0,1
provinsi,13,,11,2024,2025,308577899676.81,-72081283926.98,214593384250.17,451090000000,1,0
provinsi,13,,12,2024,2025,213340936795.18,-65414141930.47,90743205135.3,238670000000,1,0
provinsi,13,,13,2024,2025,46210041665.35,35198378954.56,-34688420619.91,46720000000,0,1
provinsi,13,,14,2024,2025,578358136667.86,-145984042865.84,-212314093802.01,220060000000,0,0
provinsi,13,,15,2024,2025,420460059904.83,-13941790008.07,-52188269896.76,354330000000,0,0
provinsi,13,,16,2024,2025,175145268529.57,14634435726.37,84520295744.06,274300000000,1,1
provinsi,13,,17,2024,2025,199808969597.63,184308461920.39,-55167431518.02,328950000000,0,1
provinsi,14,,1,2021,2022,6961726623320.8,-3788762534747.1,800335911426.29,3973300000000,1,0
provinsi,14,,2,2021,2022,3843447354734.5,-437022833882.76,-2350144520851.8,1056280000000,0,0
provinsi,14,,3,2021,2022,8036239287059.6,-89269033058.59,-266990254001,7679980000000,0,0
provinsi,14,,4,2021,2022,19073814590.51,6405281744.11,29810903665.38,55290000000,1,1
provinsi,14,,5,2021,2022,3475971917.65,-1203693833.51,887721915.86,3160000000,1,0
provinsi,14,,6,2021,2022,2109048682045.5,-1250366223410.1,1170767541364.6,2029450000000,1,0
provinsi,14,,7,2021,2022,2318002286253.4,272909268683.26,2983158445063.3,5574070000000,1,1
provinsi,14,,8,2021,2022,165634563917.43,499598017447.05,-43262581364.47,621970000000,0,1
provinsi,14,,9,2021,2022,106969003717.27,151297983895.43,-22696987612.7,235570000000,0,1
provinsi,14,,10,2021,2022,282237936710.16,158528734365.66,-51186671075.82,389580000000,0,1
provinsi,14,,11,2021,2022,248757094192.85,-151512792118.35,151925697925.5,249170000000,1,0
provinsi,14,,12,2021,2022,239490309395.04,-156234800156.49,182134490761.45,265390000000,1,0
provinsi,14,,13,2021,2022,1134910273.14,877630964.68,917458762.18,2930000000,1,1
provinsi,14,,14,2021,2022,414327343229.93,-203309799082.64,289692455852.71,500710000000,1,0
provinsi,14,,15,2021,2022,132204678574.54,-117586732039.43,90262053464.89,104880000000,1,0
provinsi,14,,16,2021,2022,65252888136.88,-28968484140.34,-3534403996.55,32750000000,0,0
provinsi,14,,17,2021,2022,109654397336.54,100153753826.07,76791848837.39,286600000000,1,1
provinsi,14,,1,2022,2023,7312596385602.6,-5423258179607.7,2780731794005.1,4670070000000,1,0
provinsi,14,,2,2022,2023,3979677489329,840765784377.39,-2834303273706.4,1986140000000,0,1
provinsi,14,,3,2022,2023,8597603749823.9,-704575615452.01,-1719878134371.9,6173150000000,0,0
provinsi,14,,4,2022,2023,22279277726.29,-648162668.05,-15261115058.24,6370000000,0,0
provinsi,14,,5,2022,2023,3710601752.75,-115638031.69,455036278.94,4050000000,1,0
provinsi,14,,6,2022,2023,2257076869154.3,-62690682540.89,1902643813386.6,4097030000000,1,0
provinsi,14,,7,2022,2023,2649677436325.6,-106837947393.61,665460511068.05,3208300000000,1,0
provinsi,14,,8,2022,2023,200638837214.96,353676404116.57,-224245241331.53,330070000000,0,1
provinsi,14,,9,2022,2023,121180308453.2,118673236044.99,-138703544498.19,101150000000,0,1
provinsi,14,,10,2022,2023,308010774503.82,154855059404.16,4344166092.02,467210000000,1,1
provinsi,14,,11,2022,2023,266712009476.91,-14748719139.73,-37403290337.18,214560000000,0,0
provinsi,14,,12,2022,2023,258065225850.14,-185016352841.9,128141126991.76,201190000000,1,0
provinsi,14,,13,2022,2023,1307453927.32,825515802.02,-422969729.34,1710000000,0,1
provinsi,14,,14,2022,2023,448563840568.89,-314351017828.87,344977177259.98,479190000000,1,0
provinsi,14,,15,2022,2023,140354951670.21,-91125801938.32,55110850268.11,104340000000,1,0
provinsi,14,,16,2022,2023,68314594050.76,-5254239753.64,31199645702.88,94260000000,1,0
provinsi,14,,17,2022,2023,126502611239.66,136738786045.69,-106551397285.36,156690000000,0,1
provinsi,14,,1,2023,2024,7639072443976.8,-6628232152875.9,2326439708899.1,3337280000000,1,0
provinsi,14,,2,2023,2024,4128946276565.5,-176932217857.23,-3662174058708.3,289840000000,0,0
provinsi,14,,3,2023,2024,9016352804972.4,-1209573884368.4,-1240608920604,6566170000000,0,0
provinsi,14,,4,2023,2024,22872039428.11,-1519245067.2,9897205639.09,31250000000,1,0
provinsi,14,,5,2023,2024,3962202358,-2746223025.5,1654020667.5,2870000000,1,0
provinsi,14,,6,2023,2024,2493665526091.5,927745146942.54,-240660673034.07,3180750000000,0,1
provinsi,14,,7,2023,2024,2845516460360.1,-126468117404.28,647551657044.18,3366600000000,1,0
provinsi,14,,8,2023,2024,219924478939.33,153586134235.4,-91990613174.72,281520000000,0,1
provinsi,14,,9,2023,2024,127805703502.94,83578674375.01,55895622122.06,267280000000,1,1
provinsi,14,,10,2023,2024,335597056517.55,161360606134.19,-847662651.74,496110000000,0,1
provinsi,14,,11,2023,2024,280881635004.61,-20810740923.39,-188810894081.21,71260000000,0,0
provinsi,14,,12,2023,2024,271447430190.41,-138865900592.15,71758470401.74,204340000000,1,0
provinsi,14,,13,2023,2024,1410578818.04,901293399.74,-11872217.78,2300000000,0,1
provinsi,14,,14,2023,2024,478447058763.28,123061976204.29,282480965032.43,883990000000,1,1
provinsi,14,,15,2023,2024,147373265141.58,-39035562095.94,18932296954.36,127270000000,1,0
provinsi,14,,16,2023,2024,73954120867.32,43545294393.64,-21739415260.96,95760000000,0,1
provinsi,14,,17,2023,2024,136032375108.51,124569408252,-60091783360.51,200510000000,0,1
provinsi,14,,1,2024,2025,7883668846232.9,249503492527.7,-653012338760.59,7480160000000,0,1
provinsi,14,,2,2024,2025,4182986624429.5,-4718370624248.6,632683999819.11,97300000000,1,0
provinsi,14,,3,2024,2025,9440688175912.7,245979236040.11,2000962588047.2,11687630000000,1,1
provinsi,14,,4,2024,2025,24701906545.84,-9865762640.68,8893856094.84,23730000000,1,0
provinsi,14,,5,2024,2025,4147875790.35,-3391611594.79,4833735804.44,5590000000,1,0
provinsi,14,,6,2024,2025,2681484500576.4,-700155427771.37,632660927194.94,2613990000000,1,0
provinsi,14,,7,2024,2025,3046260592906.9,194308296818.78,-143558889725.68,3097010000000,0,1
provinsi,14,,8,2024,2025,236540438741.82,165702227928.16,-237102666669.98,165140000000,0,1
provinsi,14,,9,2024,2025,142814657393.47,62134368746.44,-93369026139.91,111580000000,0,1
provinsi,14,,10,2024,2025,364386809489.31,224814182534.5,-178700992023.81,410500000000,0,1
provinsi,14,,11,2024,2025,287218972436.73,-67092012497.04,29323040060.31,249450000000,1,0
provinsi,14,,12,2024,2025,284566273182.21,-87253102298.13,15706829115.91,213020000000,1,0
provinsi,14,,13,2024,2025,1542675237.93,1175062078.97,102262683.09,2820000000,1,1
provinsi,14,,14,2024,2025,528614604598.08,-133428220689.97,98013616091.89,493200000000,1,0
provinsi,14,,15,2024,2025,155338826042,-5150789573.85,114011963531.85,264200000000,1,0
provinsi,14,,16,2024,2025,79598015213.54,6650890699.87,49001094086.6,135250000000,1,1
provinsi,14,,17,2024,2025,147671915973.95,136216025520.8,42422058505.25,326310000000,1,1
provinsi,15,,1,2021,2022,2038738665394.2,-1109537488546.4,1130048823152.2,2059250000000,1,0
provinsi,15,,2,2021,2022,1767680633807.2,-200995806286.89,1205125172479.7,2771810000000,1,0
provinsi,15,,3,2021,2022,778078948747.22,-8643141762.81,-283495806984.41,485940000000,0,0
provinsi,15,,4,2021,2022,4298707656.19,1443572471.72,4387719872.09,10130000000,1,1
provinsi,15,,5,2021,2022,10541703618.16,-3650485084.59,-191218533.57,6700000000,0,0
provinsi,15,,6,2021,2022,594913137907.84,-352698967944.85,-348214169962.99,-106000000000,0,0
provinsi,15,,7,2021,2022,744547643785.33,87659082206.39,-18996725991.73,813210000000,0,1
provinsi,15,,8,2021,2022,219535380943.82,662177256274.21,-128922637218.03,752790000000,0,1
provinsi,15,,9,2021,2022,82195901268.62,116258670402.14,-14284571670.76,184170000000,0,1
provinsi,15,,10,2021,2022,313411359212.69,176038369224.72,-30239728437.41,459210000000,0,1
provinsi,15,,11,2021,2022,181777104153.81,-110716667932.21,-97500436221.6,-26440000000,0,0
provinsi,15,,12,2021,2022,112893393656.61,-73647559441.89,57024165785.28,96270000000,1,0
provinsi,15,,13,2021,2022,76203238610.15,58928290099.93,97948471289.92,233080000000,1,1
provinsi,15,,14,2021,2022,243867184367.34,-119665257595.75,-155991926771.59,-31790000000,0,0
provinsi,15,,15,2021,2022,258077309814.33,-229541554820.89,76764245006.56,105300000000,1,0
provinsi,15,,16,2021,2022,109424347956.85,-48578041200.33,-111956306756.51,-51110000000,0,0
provinsi,15,,17,2021,2022,75264736086.98,68743671324.96,-25198407411.95,118810000000,0,1
provinsi,15,,1,2022,2023,2186757377643.3,-1621770053994.9,1865002676351.6,2429990000000,1,0
provinsi,15,,2,2022,2023,1945868973064,411093627013.89,-2341032600077.9,15930000000,0,1
provinsi,15,,3,2022,2023,819409728845.18,-67150816763.37,-72668912081.81,679590000000,0,0
provinsi,15,,4,2022,2023,4903331272.84,-142650777.07,7029319504.23,11790000000,1,0
provinsi,15,,5,2022,2023,11107546352.75,-346158085.06,-10291388267.69,470000000,0,0
provinsi,15,,6,2022,2023,602379452424.7,-16731188705.71,365821736281.01,951470000000,1,0
provinsi,15,,7,2022,2023,801695673896.41,-32325263090.22,620919589193.8,1390290000000,1,0
provinsi,15,,8,2022,2023,262313061280.79,462392732904.48,-294515794185.27,430190000000,0,1
provinsi,15,,9,2022,2023,93275491621.79,91345735753.1,-22881227374.89,161740000000,0,1
provinsi,15,,10,2022,2023,343375204774.43,172634830125.4,-6270034899.82,509740000000,0,1
provinsi,15,,11,2022,2023,184359090053.49,-10194743181.56,-129624346871.93,44540000000,0,0
