ID,Kode Kategori,Kode Kelompok,Uraian Kelompok,Kode Subkelompok,Uraian Subkelompok,HS Code,Uraian Barang
1497,19,19.04,Makanan olahan diperoleh dengan,1904.90,Lain-lain,1904.90.90,Lain-lain
1498,19,19.05,"Roti, kue kering, kue, biskuit dan",,,1905.10.00,Roti kering
1499,19,19.05,"Roti, kue kering, kue, biskuit dan",,,1905.20.00,Roti jahe dan sejenisnya
1500,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.31,Biskuit manis,1905.31.10,Tidak mengandung kakao
1501,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.31,Biskuit manis,1905.31.20,Mengandung kakao
1502,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.32,Wafel dan wafer,1905.32.10,Wafcl
1503,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.32,Wafel dan wafer,1905.32.20,Wafer
1504,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.40,"Rusk, roti panggang dan produk",1905.40.10,"Tidak mcngandung tambahan gula,"
1505,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.40,"Rusk, roti panggang dan produk",1905.40.90,Lain-lain
1506,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.10,Biskuit gigit tidak manis
1507,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.20,Biskuit tidnk manis lninnya
1508,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.30,Kuc
1509,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.40,Kuc kering
1510,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.50,Produk roti tanpa tepung
1511,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.60,Sclongsong kosong dari jenis yang
1512,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.70,"Wafer komuni, sealing wafer, rice"
1513,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.80,Produk makanan garing lainnya
1514,19,19.05,"Roti, kue kering, kue, biskuit dan",1905.90,Lain-lain,1905.90.90,Lain-lain
1515,20,20.01,"Sayuran, buah, kacang dan bagian",,,2001.10.00,Kctimun dan kctimun acar
1516,20,20.01,"Sayuran, buah, kacang dan bagian",2001.90,Lain-lain,2001.90.10,Bawang bombay
1517,20,20.01,"Sayuran, buah, kacang dan bagian",2001.90,Lain-lain,2001.90.90,Lain-lain
1518,20,20.02,Tomat diolah atau diawetkan selain,,,2002.10.00,"Tomat, utuh atau potongan -Tomatoes, whole or in pieces"
1519,20,20.02,Tomat diolah atau diawetkan selain,2002.90,Lain-lain,2002.90.10,Pasta tomat
1520,20,20.02,Tomat diolah atau diawetkan selain,2002.90,Lain-lain,2002.90.20,Scrbuk tomat
1521,20,20.02,Tomat diolah atau diawetkan selain,2002.90,Lain-lain,2002.90.90,Lain-lain
1522,20,20.03,"Jamur dan cendawan tanah, diolah",,,2003.10.00,Jamur dari genus Agarict1s
1523,20,20.03,"Jamur dan cendawan tanah, diolah",2003.90,La.in-lain,2003.90.10,Ccndnwan tanah
1524,20,20.03,"Jamur dan cendawan tanah, diolah",2003.90,La.in-lain,2003.90.90,Lain-lain
1525,20,20.04,Sayuran lainnya yang diolah atau,,,2004.10.00,Kentang
1526,20,20.04,Sayuran lainnya yang diolah atau,2004.90,Sayuran lainnya clan campuran,2004.90.10,Cocok untuk bayi atau anak-anak
1527,20,20.04,Sayuran lainnya yang diolah atau,2004.90,Sayuran lainnya clan campuran,2004.90.90,Lain-lain
1528,20,20.05,Sayuran lainnya yang diolah atau,2005.10,Sayuran homogen,2005.10.20,Cocok untuk bayi atau anak-anak
1529,20,20.05,Sayuran lainnya yang diolah atau,2005.10,Sayuran homogen,2005.10.30,Cocok untuk keperluan diet
1530,20,20.05,Sayuran lainnya yang diolah atau,,-Dalam bentuk potongan,2005.20.11,Dalam kemasan kcdap udara untuk
1531,20,20.05,Sayuran lainnya yang diolah atau,,-Dalam bentuk potongan,2005.20.19,Lain-lain
1532,20,20.05,Sayuran lainnya yang diolah atau,,-Lain-lain,2005.20.91,Dalam kemasan kedap udara untuk
1533,20,20.05,Sayuran lainnya yang diolah atau,,-Lain-lain,2005.20.99,Lain-lain
1534,20,20.05,Sayuran lainnya yang diolah atau,,-Lain-lain,2005.40.00,Kacang kapri (Pisum sativum)
1535,20,20.05,Sayuran lainnya yang diolah atau,,"Kacang (Vigna spp., Phaseolus spp.)",2005.51.00,"Kacang, dihilangkan tempurungnya"
1536,20,20.05,Sayuran lainnya yang diolah atau,2005.59,Lain-lain,2005.59.10,Dalam kemasan kedap udara untuk
1537,20,20.05,Sayuran lainnya yang diolah atau,2005.59,Lain-lain,2005.59.90,Lain-lain
1538,20,20.05,Sayuran lainnya yang diolah atau,2005.59,Lain-lain,2005.60.00,Asparagus
1539,20,20.05,Sayuran lainnya yang diolah atau,2005.59,Lain-lain,2005.70.00,Buah Zaitun
1540,20,20.05,Sayuran lainnya yang diolah atau,2005.59,Lain-lain,2005.80.00,Jagung manis (Zea mays var.
1541,20,20.05,Sayuran lainnya yang diolah atau,2005.59,Lain-lain,2005.91.00,Rehung
1542,20,20.05,Sayuran lainnya yang diolah atau,2005.99,Lain-lain,2005.99.10,Dalam kemasan kedap udara untuk
1543,20,20.05,Sayuran lainnya yang diolah atau,2005.99,Lain-lain,2005.99.90,Lain-lain
1544,20,20.05,Sayuran lainnya yang diolah atau,2005.99,Lain-lain,2006.00.00,"Sayuran1 buah, kacang, kulit buah dan Vegetables, fruit, nuts, fruit-peel and"
1545,20,20.07,"Selai, jell buah, marmelade, pure dan",,,2007.10.00,Olahan homogen
1546,20,20.07,"Selai, jell buah, marmelade, pure dan",,Lain-Iain,2007.91.00,Buah jeruk
1547,20,20.07,"Selai, jell buah, marmelade, pure dan",2007.99,Lain-lain,2007.99.10,"Pasta buah selain mangga, nanas"
1548,20,20.07,"Selai, jell buah, marmelade, pure dan",2007.99,Lain-lain,2007.99.20,Selai dan jeli buah
1549,20,20.07,"Selai, jell buah, marmelade, pure dan",2007.99,Lain-lain,2007.99.30,Pure mangga
1550,20,20.07,"Selai, jell buah, marmelade, pure dan",2007.99,Lain-lain,2007.99.90,Lain-lain
1551,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.11,Kacang tannh,2008.11.10,Digongseng
1552,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.11,Kacang tannh,2008.11.20,Mentega kacang
1553,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.11,Kacang tannh,2008.11.90,Lain-lain
1554,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.19,"Lain-lain, termasuk eampuran",2008.19.10,Kacang mede
1555,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",,-,2008.19.91,Digongseng
1556,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",,-,2008.19.99,Lain-lain
1557,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.20,Nanas,2008.20.10,Dalam kemasan kedap udara untuk
1558,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.20,Nanas,2008.20.90,Lain-lain
1559,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.30,Buah jeruk,2008.30.10,Mengandung tambahan gula atau
1560,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.30,Buah jeruk,2008.30.90,Lain-lain
1561,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.30,Buah jeruk,2008.40.00,Pir
1562,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.30,Buah jeruk,2008.50.00,Aprikot
1563,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.60,Ceri,2008.60.10,Mengandung tambahan gula atau
1564,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.60,Ceri,2008.60.90,Lain-Jain
1565,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.70,"Persik, termasuk nektarin",2008.70.10,Mengandung tambahan gula atau
1566,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.70,"Persik, termasuk nektarin",2008.70.90,Lain-lain
1567,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.70,"Persik, termasuk nektarin",2008.80.00,Stroberi
1568,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.70,"Persik, termasuk nektarin",2008.91.00,Palm hearts
1569,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.93,"Cranberry ( Vaccinium macrocarpon,",2008.93.10,Mengandung tambahan guln atau
1570,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.93,"Cranberry ( Vaccinium macrocarpon,",2008.93.90,Lain-lain
1571,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.97,Campuran,2008.97.10,"Dari batang, akar dan bngian"
1572,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.97,Campuran,2008.97.20,"Lr1in-lain, mengandung tambahan"
1573,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.97,Campuran,2008.97.90,Lain-lain
1574,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.99,Lain-lain,2008.99.10,Leci
1575,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.99,Lain-lain,2008.99.20,Lengkeng
1576,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.99,Lain-lain,2008.99.30,"Dari batang, akar dan bagian"
1577,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.99,Lain-lain,2008.99.40,"Lain-lain, mengandung tambahan"
1578,20,20.08,"Buah, kacang dan bagian tanaman lainnya yang dapat dimakan, diolah atau diawetkan secara lain, mengandung tambahan gula atau bahan pemanis lainnya atau alkohol maupun tidak, tidak dirinci atau termasuk pos lainnya.",2008.99,Lain-lain,2008.99.90,Lain-lain
1579,20,20.09,Jus buah atau buah bertempurung,,Jus orange,2009.11.00,Beku
1580,20,20.09,Jus buah atau buah bertempurung,,Jus orange,2009.12.00,"Tidak beku, dengan nilai Brix tidak"
1581,20,20.09,Jus buah atau buah bertempurung,,Jus orange,2009.19.00,Lain-lain
1582,20,20.09,Jus buah atau buah bertempurung,,Jus orange,2009.21.00,Dengan nilai Brix tidak melebihi 20
1583,20,20.09,Jus buah atau buah bertempurung,,Jus orange,2009.29.00,Lain-lain
1584,20,20.09,Jus buah atau buah bertempurung,,Jus orange,2009.31.00,Dengan nilai Brix tidak melebihi 20
1585,20,20.09,Jus buah atau buah bertempurung,,Jus orange,2009.39.00,Lain-lain
1586,20,20.09,Jus buah atau buah bertempurung,,Jus nanas,2009.41.00,Dengan nilai Brix tidak melebihi 20
1587,20,20.09,Jus buah atau buah bertempurung,,Jus nanas,2009.49.00,Lain-lain
1588,20,20.09,Jus buah atau buah bertempurung,,Jus nanas,2009.50.00,Jus tomat
1589,20,20.09,Jus buah atau buah bertempurung,,Jus nanas,2009.61.00,Dengan nilai Brix tidak melcbihi 30
1590,20,20.09,Jus buah atau buah bertempurung,,Jus nanas,2009.69.00,Lain-lain
1591,20,20.09,Jus buah atau buah bertempurung,,Jus ape!,2009.71.00,Dengan nilai Brix tidak melebihi 20
1592,20,20.09,Jus buah atau buah bertempurung,,Jus ape!,2009.79.00,Lain-lain
1593,20,20.09,Jus buah atau buah bertempurung,2009.81,Jus cranberry (Vaccinium,2009.81.10,Cocok untuk bayi atau annk-anak
1594,20,20.09,Jus buah atau buah bertempurung,2009.81,Jus cranberry (Vaccinium,2009.81.90,Lain-lain
1595,20,20.09,Jus buah atau buah bertempurung,2009.89,Lain-lain,2009.89.10,Jus blackcurrant
1596,20,20.09,Jus buah atau buah bertempurung,2009.89,Lain-lain,2009.89.20,Air kelapa
1597,20,20.09,Jus buah atau buah bertempurung,2009.89,Lain-lain,2009.89.30,Konsentrat air kelapa
1598,20,20.09,Jus buah atau buah bertempurung,2009.89,Lain-lain,2009.89.40,Konsentratjus mangga
1599,20,20.09,Jus buah atau buah bertempurung,,-,2009.89.91,Cocok untuk bayi atau anak-anak
1600,20,20.09,Jus buah atau buah bertempurung,,-,2009.89.99,Lain-lain
1601,20,20.09,Jus buah atau buah bertempurung,2009.90,Campuranjus,2009.90.10,Cocok untuk bayi atau anak-anak
1602,20,20.09,Jus buah atau buah bertempurung,,Lain-lain,2009.90.91,Siap untuk dikonsumsi langsung
1603,20,20.09,Jus buah atau buah bertempurung,,Lain-lain,2009.90.99,Lain-lain
1604,21,21.01,"Ekstrak, esens dan konsentrat, dad",,-,2101.11.11,Da1am kemasan dengan berat
1605,21,21.01,"Ekstrak, esens dan konsentrat, dad",,-,2101.11.19,Lain-lain
1606,21,21.01,"Ekstrak, esens dan konsentrat, dad",,-,2101.11.90,Lain-lain
1607,21,21.01,"Ekstrak, esens dan konsentrat, dad",2101.12,"Olahan dengan dasar ekstrak, esens",2101.12.10,Campuran dalam bentuk pasta
1608,21,21.01,"Ekstrak, esens dan konsentrat, dad",,-,2101.12.91,Olahan kopi dengan dasar
1609,21,21.01,"Ekstrak, esens dan konsentrat, dad",,-,2101.12.92,Olahan kopi dengan dasar kopi
1610,21,21.01,"Ekstrak, esens dan konsentrat, dad",,-,2101.12.99,Lain-lain
1611,21,21.01,"Ekstrak, esens dan konsentrat, dad",2101.20,"Ekstrak, esens don konsentrat, dari",2101.20.20,Ekstrnk teh untuk produksi olahan
1612,21,21.01,"Ekstrak, esens dan konsentrat, dad",2101.20,"Ekstrak, esens don konsentrat, dari",2101.20.30,"Olahan teh terdiri dari campuran teh,"
1613,21,21.01,"Ekstrak, esens dan konsentrat, dad",2101.20,"Ekstrak, esens don konsentrat, dari",2101.20.90,Lain-lain
1614,21,21.01,"Ekstrak, esens dan konsentrat, dad",2101.20,"Ekstrak, esens don konsentrat, dari",2101.30.00,Chicory digongseng clan pengganti kopi
1615,21,21.02,Ragi (aktif a tau tidak aktif); mik:ro-,,,2102.10.00,Ragi aktif
1616,21,21.02,Ragi (aktif a tau tidak aktif); mik:ro-,2102.20,Ragi tidak aktif; mikro-organisme,2102.20.10,Darijcnis yang digunakan untuk
1617,21,21.02,Ragi (aktif a tau tidak aktif); mik:ro-,2102.20,Ragi tidak aktif; mikro-organisme,2102.20.90,Lain-lain
1619,21,21.03,Saus dan olahannya; campuran bahan,,,2103.10.00,Kecap
1620,21,21.03,Saus dan olahannya; campuran bahan,,,2103.20.00,Tomato ketchup dan saus tomat
1621,21,21.03,Saus dan olahannya; campuran bahan,,,2103.30.00,Tepung mustar clan tepung kasar
1622,21,21.03,Saus dan olahannya; campuran bahan,,-Saus dan olahan daripadanya,2103.90.11,Snus cabe
1623,21,21.03,Saus dan olahannya; campuran bahan,,-Saus dan olahan daripadanya,2103.90.12,Snus ikan
1624,21,21.03,Saus dan olahannya; campuran bahan,,-Saus dan olahan daripadanya,2103.90.13,Snus lainnya
1625,21,21.03,Saus dan olahannya; campuran bahan,,-Saus dan olahan daripadanya,2103.90.19,L.-lin-lain
1626,21,21.03,Saus dan olahannya; campuran bahan,,-Saus dan olahan daripadanya,2103.90.21,Pasta udang termasuk terasi
1627,21,21.03,Saus dan olahannya; campuran bahan,,-Saus dan olahan daripadanya,2103.90.29,Lain-lain
1628,21,21.04,Sop dan kaldu serta olahannya;,,- Mengandung daging,2104.10.11,Cocok untuk bayi atau anak-anak
1629,21,21.04,Sop dan kaldu serta olahannya;,,- Mengandung daging,2104.10.19,Lain-lain
1630,21,21.04,Sop dan kaldu serta olahannya;,,- Lain-lain,2104.10.91,Cocok untuk bayi atau anak-anak
1631,21,21.04,Sop dan kaldu serta olahannya;,,- Lain-lain,2104.10.99,Lain-lain
1632,21,21.04,Sop dan kaldu serta olahannya;,,- Mengandung daging,2104.20.11,Cocok untuk bayi atau anak-anak
1633,21,21.04,Sop dan kaldu serta olahannya;,,- Mengandung daging,2104.20.19,Lain-lain
1634,21,21.04,Sop dan kaldu serta olahannya;,,Lain-lain,2104.20.91,Cocok untuk bayi atau anak-anak
1635,21,21.04,Sop dan kaldu serta olahannya;,,Lain-lain,2104.20.99,Lain-lain
1636,21,21.04,Sop dan kaldu serta olahannya;,,Lain-lain,2105.00.00,"Es krim dan es lainnya yang dapat Ice cream and other edible ice,"
1637,21,21.06,Olahan makanan yang tidak dirinci,,,2106.10.00,Konsentrat protein dan zat protein
1638,21,21.06,Olahan makanan yang tidak dirinci,,-Beancurd,2106.90.11,Bean curd kering clan bean curd
1639,21,21.06,Olahan makanan yang tidak dirinci,,-Beancurd,2106.90.12,Tahu segar
1640,21,21.06,Olahan makanan yang tidak dirinci,,-Beancurd,2106.90.19,Lain-lain
1641,21,21.06,Olahan makanan yang tidak dirinci,,-Beancurd,2106.90.20,Alkohol bubuk
1642,21,21.06,Olahan makanan yang tidak dirinci,,-Beancurd,2106.90.30,Non-dairy creamer
1643,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.41,Dalam bentuk bubuk
1644,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.49,Lain-lain
1645,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.53,Produk dengan bahan dasar
1646,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.54,Olahan Jainnya darijenis yang
1648,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.59,Lain-lain
1649,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.61,Dari jenis yang digunakan untuk
1650,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.62,Dari jenis yang digunakan untuk
1651,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.64,Darijenis yang digUnakan untuk
1652,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.65,Dari jenis yang digunakan untuk
1653,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.66,"Lain-lain, darijenis yang digunakan"
1654,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.67,"Lain-lain, dari jenis yang digunakan"
1655,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.69,Lain-lain
1656,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.71,Suplemcn makanan mengandung
1657,21,21.06,Olahan makanan yang tidak dirinci,,-Ekstrak ragi diautolisis,2106.90.72,Suplemen makanan lainnya
