tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,nilai_lq,kategori_lq,shift_share_net,klasifikasi_sektor
provinsi,11,,16,2022,2.4723,Basis,322752765341.17,"Maju dan Tumbuh Cepat"
provinsi,11,,17,2022,0.8035,"Non Basis",80737069165.61,"Potensial / Cepat Berkembang"
provinsi,11,,1,2023,2.291,Basis,2111911615355.9,"Maju dan Tumbuh Cepat"
provinsi,11,,2,2023,0.9082,"Non Basis",-1188998831500.4,"Relatif Tertinggal"
provinsi,11,,3,2023,0.2034,"Non Basis",-401382436593.8,"Relatif Tertinggal"
provinsi,11,,4,2023,0.1486,"Non Basis",5377344883.99,"Potensial / Cepat Berkembang"
provinsi,11,,5,2023,0.4355,"Non Basis",-270045897.99,"Relatif Tertinggal"
provinsi,11,,6,2023,0.9512,"Non Basis",-168595053051.18,"Relatif Tertinggal"
provinsi,11,,7,2023,1.1607,Basis,896590268975.17,"Maju dan Tumbuh Cepat"
provinsi,11,,8,2023,1.4026,Basis,-586423310677.22,"Maju tapi Tertekan"
provinsi,11,,9,2023,0.4645,"Non Basis",-37702085929.01,"Relatif Tertinggal"
provinsi,11,,10,2023,0.6455,"Non Basis",-170302190844.16,"Relatif Tertinggal"
provinsi,11,,11,2023,0.3023,"Non Basis",-330070408822.36,"Relatif Tertinggal"
provinsi,11,,12,2023,1.4219,Basis,130794717509.47,"Maju dan Tumbuh Cepat"
provinsi,11,,13,2023,0.321,"Non Basis",-87349674602.03,"Relatif Tertinggal"
provinsi,11,,14,2023,2.6203,Basis,40199063328.48,"Maju dan Tumbuh Cepat"
provinsi,11,,15,2023,0.8719,"Non Basis",1684029540.11,"Potensial / Cepat Berkembang"
provinsi,11,,16,2023,2.3708,Basis,-255629658490.44,"Maju tapi Tertekan"
provinsi,11,,17,2023,0.7742,"Non Basis",-108124803090.21,"Relatif Tertinggal"
provinsi,11,,1,2024,2.3127,Basis,213333016065.84,"Maju dan Tumbuh Cepat"
provinsi,11,,2,2024,0.9666,"Non Basis",646796242567.91,"Potensial / Cepat Berkembang"
provinsi,11,,3,2024,0.2014,"Non Basis",-94233968994.65,"Relatif Tertinggal"
provinsi,11,,4,2024,0.1504,"Non Basis",1833593758.39,"Potensial / Cepat Berkembang"
provinsi,11,,5,2024,0.4388,"Non Basis",192875017.46,"Potensial / Cepat Berkembang"
provinsi,11,,6,2024,0.9317,"Non Basis",-371226465051,"Relatif Tertinggal"
provinsi,11,,7,2024,1.1398,Basis,-543458480367.27,"Maju tapi Tertekan"
provinsi,11,,8,2024,1.5137,Basis,787814564575.35,"Maju dan Tumbuh Cepat"
provinsi,11,,9,2024,0.4422,"Non Basis",-125167632039.17,"Relatif Tertinggal"
provinsi,11,,10,2024,0.6138,"Non Basis",-372425445612.47,"Relatif Tertinggal"
provinsi,11,,11,2024,0.3538,"Non Basis",324382258252.51,"Potensial / Cepat Berkembang"
provinsi,11,,12,2024,1.4426,Basis,63503105234.96,"Maju dan Tumbuh Cepat"
provinsi,11,,13,2024,0.3104,"Non Basis",-37790179867.72,"Relatif Tertinggal"
provinsi,11,,14,2024,2.6577,Basis,130709185176.82,"Maju dan Tumbuh Cepat"
provinsi,11,,15,2024,0.881,"Non Basis",24724782416.77,"Potensial / Cepat Berkembang"
provinsi,11,,16,2024,2.2512,Basis,-294990657215.8,"Maju tapi Tertekan"
provinsi,11,,17,2024,0.7371,"Non Basis",-134248768003.89,"Relatif Tertinggal"
provinsi,11,,1,2025,2.3233,Basis,-727299976462.1,"Maju tapi Tertekan"
provinsi,11,,2,2025,1.0038,Basis,192051804036.22,"Maju dan Tumbuh Cepat"
provinsi,11,,3,2025,0.2044,"Non Basis",-43568038122.01,"Relatif Tertinggal"
provinsi,11,,4,2025,0.145,"Non Basis",-14394596215.88,"Relatif Tertinggal"
provinsi,11,,5,2025,0.4416,"Non Basis",-880467640.08,"Relatif Tertinggal"
provinsi,11,,6,2025,0.894,"Non Basis",-920506805031.42,"Relatif Tertinggal"
provinsi,11,,7,2025,1.1529,Basis,-242390740045.79,"Maju tapi Tertekan"
provinsi,11,,8,2025,1.5066,Basis,-315294692369.3,"Maju tapi Tertekan"
provinsi,11,,9,2025,0.4407,"Non Basis",-59257750935.74,"Relatif Tertinggal"
provinsi,11,,10,2025,0.5894,"Non Basis",-429408852809.54,"Relatif Tertinggal"
provinsi,11,,11,2025,0.361,"Non Basis",-2411998474.61,"Relatif Tertinggal"
provinsi,11,,12,2025,1.4859,Basis,55796564639.37,"Maju dan Tumbuh Cepat"
provinsi,11,,13,2025,0.2891,"Non Basis",-93304633584.03,"Relatif Tertinggal"
provinsi,11,,14,2025,2.6801,Basis,-175523290920.34,"Maju tapi Tertekan"
provinsi,11,,15,2025,0.8868,"Non Basis",-62014261859.58,"Relatif Tertinggal"
provinsi,11,,16,2025,2.2257,Basis,-172736171033.59,"Maju tapi Tertekan"
provinsi,11,,17,2025,0.6989,"Non Basis",-192245408034.63,"Relatif Tertinggal"
provinsi,13,,1,2022,1.7161,Basis,492573943966.59,"Maju dan Tumbuh Cepat"
provinsi,13,,2,2022,0.5029,"Non Basis",-169018030262.76,"Relatif Tertinggal"
provinsi,13,,3,2022,0.4328,"Non Basis",-523316790163.98,"Relatif Tertinggal"
provinsi,13,,4,2022,0.0906,"Non Basis",-5949638232.61,"Relatif Tertinggal"
provinsi,13,,5,2022,1.1048,Basis,1217533495.31,"Maju dan Tumbuh Cepat"
provinsi,13,,6,2022,0.9053,"Non Basis",81076118780.68,"Potensial / Cepat Berkembang"
provinsi,13,,7,2022,1.2253,Basis,19679206949.86,"Maju dan Tumbuh Cepat"
provinsi,13,,8,2022,2.3965,Basis,-2544114952789.4,"Maju tapi Tertekan"
provinsi,13,,9,2022,0.3591,"Non Basis",67616518252.06,"Potensial / Cepat Berkembang"
provinsi,13,,10,2022,1.2995,Basis,-105491537970.74,"Maju tapi Tertekan"
provinsi,13,,11,2022,0.7098,"Non Basis",136503362914.8,"Potensial / Cepat Berkembang"
provinsi,13,,12,2022,0.6639,"Non Basis",140932767201.68,"Potensial / Cepat Berkembang"
provinsi,13,,13,2022,0.2287,"Non Basis",-10762847594.73,"Relatif Tertinggal"
provinsi,13,,14,2022,1.63,Basis,-160476534051.38,"Maju tapi Tertekan"
provinsi,13,,15,2022,1.3471,Basis,337701925688.7,"Maju dan Tumbuh Cepat"
provinsi,13,,16,2022,1.1374,Basis,51111859471.43,"Maju dan Tumbuh Cepat"
provinsi,13,,17,2022,0.9314,"Non Basis",72155089055.71,"Potensial / Cepat Berkembang"
provinsi,13,,1,2023,1.7612,Basis,899427255913.07,"Maju dan Tumbuh Cepat"
provinsi,13,,2,2023,0.498,"Non Basis",-103329430759.27,"Relatif Tertinggal"
provinsi,13,,3,2023,0.4282,"Non Basis",-263172262216.98,"Relatif Tertinggal"
provinsi,13,,4,2023,0.0904,"Non Basis",-1361991100.18,"Relatif Tertinggal"
provinsi,13,,5,2023,1.0807,Basis,-5004904737.26,"Maju tapi Tertekan"
provinsi,13,,6,2023,0.9172,"Non Basis",156723360708.02,"Potensial / Cepat Berkembang"
provinsi,13,,7,2023,1.2276,Basis,-73434585856.23,"Maju tapi Tertekan"
provinsi,13,,8,2023,2.2334,Basis,-1559035442966.9,"Maju tapi Tertekan"
provinsi,13,,9,2023,0.3531,"Non Basis",-46818597264.49,"Relatif Tertinggal"
provinsi,13,,10,2023,1.3054,Basis,7090046127.05,"Maju dan Tumbuh Cepat"
provinsi,13,,11,2023,0.6992,"Non Basis",-109126724586.05,"Relatif Tertinggal"
provinsi,13,,12,2023,0.6988,"Non Basis",179401897134.91,"Potensial / Cepat Berkembang"
provinsi,13,,13,2023,0.2267,"Non Basis",-10879954169.56,"Relatif Tertinggal"
provinsi,13,,14,2023,1.6505,Basis,84363284509.53,"Maju dan Tumbuh Cepat"
provinsi,13,,15,2023,1.3535,Basis,4959399917.52,"Maju dan Tumbuh Cepat"
provinsi,13,,16,2023,1.1707,Basis,78600475574.46,"Maju dan Tumbuh Cepat"
provinsi,13,,17,2023,0.9145,"Non Basis",-82152075364.13,"Relatif Tertinggal"
provinsi,13,,1,2024,1.7981,Basis,573284313161.36,"Maju dan Tumbuh Cepat"
provinsi,13,,2,2024,0.4971,"Non Basis",-68361015061.94,"Relatif Tertinggal"
provinsi,13,,3,2024,0.4237,"Non Basis",-318664875688.24,"Relatif Tertinggal"
provinsi,13,,4,2024,0.0907,"Non Basis",-711883543.97,"Relatif Tertinggal"
provinsi,13,,5,2024,1.1071,Basis,3290494344.37,"Maju dan Tumbuh Cepat"
provinsi,13,,6,2024,0.9027,"Non Basis",-429398167407.96,"Relatif Tertinggal"
provinsi,13,,7,2024,1.2308,Basis,-151088819870.55,"Maju tapi Tertekan"
provinsi,13,,8,2024,2.1847,Basis,-628513734453.82,"Maju tapi Tertekan"
provinsi,13,,9,2024,0.3455,"Non Basis",-67895780077.75,"Relatif Tertinggal"
provinsi,13,,10,2024,1.2888,Basis,-363126737502.8,"Maju tapi Tertekan"
provinsi,13,,11,2024,0.713,"Non Basis",74457418603.38,"Potensial / Cepat Berkembang"
provinsi,13,,12,2024,0.7269,"Non Basis",131681024824.29,"Potensial / Cepat Berkembang"
provinsi,13,,13,2024,0.2206,"Non Basis",-31293729724.86,"Relatif Tertinggal"
provinsi,13,,14,2024,1.7216,Basis,386336451497.77,"Maju dan Tumbuh Cepat"
provinsi,13,,15,2024,1.3562,Basis,-41615611978.1,"Maju tapi Tertekan"
provinsi,13,,16,2024,1.1515,Basis,-81232388009.96,"Maju tapi Tertekan"
provinsi,13,,17,2024,0.8998,"Non Basis",-91257764479.69,"Relatif Tertinggal"
provinsi,13,,1,2025,1.8087,Basis,-502428677217.73,"Maju tapi Tertekan"
provinsi,13,,2,2025,0.5139,"Non Basis",123704587705,"Potensial / Cepat Berkembang"
provinsi,13,,3,2025,0.4313,"Non Basis",14087013643.94,"Potensial / Cepat Berkembang"
provinsi,13,,4,2025,0.0902,"Non Basis",-4423145246.97,"Relatif Tertinggal"
provinsi,13,,5,2025,1.12,Basis,-1093710048.49,"Maju tapi Tertekan"
provinsi,13,,6,2025,0.8722,"Non Basis",-958553219920.42,"Relatif Tertinggal"
provinsi,13,,7,2025,1.231,Basis,-594855831505.67,"Maju tapi Tertekan"
provinsi,13,,8,2025,2.0429,Basis,-1868353127982.5,"Maju tapi Tertekan"
provinsi,13,,9,2025,0.3378,"Non Basis",-96896411455.24,"Relatif Tertinggal"
provinsi,13,,10,2025,1.274,Basis,-554114304215.95,"Maju tapi Tertekan"
provinsi,13,,11,2025,0.7505,"Non Basis",214593384250.17,"Potensial / Cepat Berkembang"
provinsi,13,,12,2025,0.7552,"Non Basis",90743205135.3,"Potensial / Cepat Berkembang"
provinsi,13,,13,2025,0.2165,"Non Basis",-34688420619.91,"Relatif Tertinggal"
provinsi,13,,14,2025,1.7195,Basis,-212314093802.01,"Maju tapi Tertekan"
provinsi,13,,15,2025,1.3714,Basis,-52188269896.76,"Maju tapi Tertekan"
provinsi,13,,16,2025,1.1991,Basis,84520295744.06,"Maju dan Tumbuh Cepat"
provinsi,13,,17,2025,0.9035,"Non Basis",-55167431518.02,"Relatif Tertinggal"
provinsi,14,,1,2022,2.1308,Basis,800335911426.29,"Maju dan Tumbuh Cepat"
provinsi,14,,2,2022,1.9403,Basis,-2350144520851.8,"Maju tapi Tertekan"
provinsi,14,,3,2022,1.501,Basis,-266990254001,"Maju tapi Tertekan"
provinsi,14,,4,2022,0.0761,"Non Basis",29810903665.38,"Potensial / Cepat Berkembang"
provinsi,14,,5,2022,0.1516,"Non Basis",887721915.86,"Potensial / Cepat Berkembang"
provinsi,14,,6,2022,0.8396,"Non Basis",1170767541364.6,"Potensial / Cepat Berkembang"
provinsi,14,,7,2022,0.7246,"Non Basis",2983158445063.3,"Potensial / Cepat Berkembang"
provinsi,14,,8,2022,0.1724,"Non Basis",-43262581364.47,"Relatif Tertinggal"
provinsi,14,,9,2022,0.1458,"Non Basis",-22696987612.7,"Relatif Tertinggal"
provinsi,14,,10,2022,0.1718,"Non Basis",-51186671075.82,"Relatif Tertinggal"
provinsi,14,,11,2022,0.2356,"Non Basis",151925697925.5,"Potensial / Cepat Berkembang"
provinsi,14,,12,2022,0.3185,"Non Basis",182134490761.45,"Potensial / Cepat Berkembang"
provinsi,14,,13,2022,0.0026,"Non Basis",917458762.18,"Potensial / Cepat Berkembang"
provinsi,14,,14,2022,0.5026,"Non Basis",289692455852.71,"Potensial / Cepat Berkembang"
provinsi,14,,15,2022,0.1666,"Non Basis",90262053464.89,"Potensial / Cepat Berkembang"
provinsi,14,,16,2022,0.1771,"Non Basis",-3534403996.55,"Relatif Tertinggal"
provinsi,14,,17,2022,0.2408,"Non Basis",76791848837.39,"Potensial / Cepat Berkembang"
provinsi,14,,1,2023,2.1888,Basis,2780731794005.1,"Maju dan Tumbuh Cepat"
provinsi,14,,2,2023,1.8897,Basis,-2834303273706.4,"Maju tapi Tertekan"
provinsi,14,,3,2023,1.4985,Basis,-1719878134371.9,"Maju tapi Tertekan"
provinsi,14,,4,2023,0.0742,"Non Basis",-15261115058.24,"Relatif Tertinggal"
provinsi,14,,5,2023,0.1537,"Non Basis",455036278.94,"Potensial / Cepat Berkembang"
provinsi,14,,6,2023,0.8808,"Non Basis",1902643813386.6,"Potensial / Cepat Berkembang"
provinsi,14,,7,2023,0.7393,"Non Basis",665460511068.05,"Potensial / Cepat Berkembang"
provinsi,14,,8,2023,0.1652,"Non Basis",-224245241331.53,"Relatif Tertinggal"
provinsi,14,,9,2023,0.1392,"Non Basis",-138703544498.19,"Relatif Tertinggal"
provinsi,14,,10,2023,0.1733,"Non Basis",4344166092.02,"Potensial / Cepat Berkembang"
provinsi,14,,11,2023,0.2359,"Non Basis",-37403290337.18,"Relatif Tertinggal"
provinsi,14,,12,2023,0.329,"Non Basis",128141126991.76,"Potensial / Cepat Berkembang"
provinsi,14,,13,2023,0.0025,"Non Basis",-422969729.34,"Relatif Tertinggal"
provinsi,14,,14,2023,0.5261,"Non Basis",344977177259.98,"Potensial / Cepat Berkembang"
provinsi,14,,15,2023,0.1712,"Non Basis",55110850268.11,"Potensial / Cepat Berkembang"
provinsi,14,,16,2023,0.1825,"Non Basis",31199645702.88,"Potensial / Cepat Berkembang"
provinsi,14,,17,2023,0.2334,"Non Basis",-106551397285.36,"Relatif Tertinggal"
provinsi,14,,1,2024,2.257,Basis,2326439708899.1,"Maju dan Tumbuh Cepat"
provinsi,14,,2,2024,1.8359,Basis,-3662174058708.3,"Maju tapi Tertekan"
provinsi,14,,3,2024,1.5114,Basis,-1240608920604,"Maju tapi Tertekan"
provinsi,14,,4,2024,0.0769,"Non Basis",9897205639.09,"Potensial / Cepat Berkembang"
provinsi,14,,5,2024,0.1594,"Non Basis",1654020667.5,"Potensial / Cepat Berkembang"
provinsi,14,,6,2024,0.8903,"Non Basis",-240660673034.07,"Relatif Tertinggal"
provinsi,14,,7,2024,0.759,"Non Basis",647551657044.18,"Potensial / Cepat Berkembang"
provinsi,14,,8,2024,0.1644,"Non Basis",-91990613174.72,"Relatif Tertinggal"
provinsi,14,,9,2024,0.1443,"Non Basis",55895622122.06,"Potensial / Cepat Berkembang"
provinsi,14,,10,2024,0.1759,"Non Basis",-847662651.74,"Relatif Tertinggal"
provinsi,14,,11,2024,0.2317,"Non Basis",-188810894081.21,"Relatif Tertinggal"
provinsi,14,,12,2024,0.3385,"Non Basis",71758470401.74,"Potensial / Cepat Berkembang"
provinsi,14,,13,2024,0.0026,"Non Basis",-11872217.78,"Relatif Tertinggal"
provinsi,14,,14,2024,0.5493,"Non Basis",282480965032.43,"Potensial / Cepat Berkembang"
provinsi,14,,15,2024,0.1749,"Non Basis",18932296954.36,"Potensial / Cepat Berkembang"
provinsi,14,,16,2024,0.1827,"Non Basis",-21739415260.96,"Relatif Tertinggal"
provinsi,14,,17,2024,0.2322,"Non Basis",-60091783360.51,"Relatif Tertinggal"
provinsi,14,,1,2025,2.2558,Basis,-653012338760.59,"Maju tapi Tertekan"
provinsi,14,,2,2025,1.8569,Basis,632683999819.11,"Maju dan Tumbuh Cepat"
provinsi,14,,3,2025,1.5325,Basis,2000962588047.2,"Maju dan Tumbuh Cepat"
provinsi,14,,4,2025,0.0786,"Non Basis",8893856094.84,"Potensial / Cepat Berkembang"
provinsi,14,,5,2025,0.1695,"Non Basis",4833735804.44,"Potensial / Cepat Berkembang"
provinsi,14,,6,2025,0.9039,"Non Basis",632660927194.94,"Potensial / Cepat Berkembang"
provinsi,14,,7,2025,0.76,"Non Basis",-143558889725.68,"Relatif Tertinggal"
provinsi,14,,8,2025,0.1572,"Non Basis",-237102666669.98,"Relatif Tertinggal"
provinsi,14,,9,2025,0.1402,"Non Basis",-93369026139.91,"Relatif Tertinggal"
provinsi,14,,10,2025,0.1724,"Non Basis",-178700992023.81,"Relatif Tertinggal"
provinsi,14,,11,2025,0.2337,"Non Basis",29323040060.31,"Potensial / Cepat Berkembang"
provinsi,14,,12,2025,0.3406,"Non Basis",15706829115.91,"Potensial / Cepat Berkembang"
provinsi,14,,13,2025,0.0026,"Non Basis",102262683.09,"Potensial / Cepat Berkembang"
provinsi,14,,14,2025,0.5564,"Non Basis",98013616091.89,"Potensial / Cepat Berkembang"
provinsi,14,,15,2025,0.1819,"Non Basis",114011963531.85,"Potensial / Cepat Berkembang"
provinsi,14,,16,2025,0.1889,"Non Basis",49001094086.6,"Potensial / Cepat Berkembang"
provinsi,14,,17,2025,0.2361,"Non Basis",42422058505.25,"Potensial / Cepat Berkembang"
provinsi,15,,1,2022,2.0863,Basis,1130048823152.2,"Maju dan Tumbuh Cepat"
provinsi,15,,2,2022,3.1063,Basis,1205125172479.7,"Maju dan Tumbuh Cepat"
provinsi,15,,3,2022,0.4684,"Non Basis",-283495806984.41,"Relatif Tertinggal"
provinsi,15,,4,2022,0.0549,"Non Basis",4387719872.09,"Potensial / Cepat Berkembang"
provinsi,15,,5,2022,1.4859,Basis,-191218533.57,"Maju tapi Tertekan"
provinsi,15,,6,2022,0.7337,"Non Basis",-348214169962.99,"Relatif Tertinggal"
provinsi,15,,7,2022,0.7178,"Non Basis",-18996725991.73,"Relatif Tertinggal"
provinsi,15,,8,2022,0.7381,"Non Basis",-128922637218.03,"Relatif Tertinggal"
provinsi,15,,9,2022,0.3673,"Non Basis",-14284571670.76,"Relatif Tertinggal"
provinsi,15,,10,2022,0.6269,"Non Basis",-30239728437.41,"Relatif Tertinggal"
provinsi,15,,11,2022,0.5332,"Non Basis",-97500436221.6,"Relatif Tertinggal"
provinsi,15,,12,2022,0.4857,"Non Basis",57024165785.28,"Potensial / Cepat Berkembang"
provinsi,15,,13,2022,0.5727,"Non Basis",97948471289.92,"Potensial / Cepat Berkembang"
provinsi,15,,14,2022,0.908,"Non Basis",-155991926771.59,"Relatif Tertinggal"
provinsi,15,,15,2022,1.045,Basis,76764245006.56,"Maju dan Tumbuh Cepat"
provinsi,15,,16,2022,0.9268,"Non Basis",-111956306756.51,"Relatif Tertinggal"
provinsi,15,,17,2022,0.5167,"Non Basis",-25198407411.95,"Relatif Tertinggal"
provinsi,15,,1,2023,2.1834,Basis,1865002676351.6,"Maju dan Tumbuh Cepat"
provinsi,15,,2,2023,2.9395,Basis,-2341032600077.9,"Maju tapi Tertekan"
provinsi,15,,3,2023,0.4681,"Non Basis",-72668912081.81,"Relatif Tertinggal"
provinsi,15,,4,2023,0.0589,"Non Basis",7029319504.23,"Potensial / Cepat Berkembang"
provinsi,15,,5,2023,1.425,Basis,-10291388267.69,"Maju tapi Tertekan"
provinsi,15,,6,2023,0.758,"Non Basis",365821736281.01,"Potensial / Cepat Berkembang"
provinsi,15,,7,2023,0.7474,"Non Basis",620919589193.8,"Potensial / Cepat Berkembang"
provinsi,15,,8,2023,0.704,"Non Basis",-294515794185.27,"Relatif Tertinggal"
provinsi,15,,9,2023,0.3646,"Non Basis",-22881227374.89,"Relatif Tertinggal"
provinsi,15,,10,2023,0.6288,"Non Basis",-6270034899.82,"Relatif Tertinggal"
provinsi,15,,11,2023,0.5171,"Non Basis",-129624346871.93,"Relatif Tertinggal"
provinsi,15,,12,2023,0.4965,"Non Basis",44347944683.26,"Potensial / Cepat Berkembang"
provinsi,15,,13,2023,0.6205,"Non Basis",152355625875.12,"Potensial / Cepat Berkembang"
provinsi,15,,14,2023,0.9251,"Non Basis",74241477128.97,"Potensial / Cepat Berkembang"
provinsi,15,,15,2023,1.0569,Basis,40952240320.02,"Maju dan Tumbuh Cepat"
provinsi,15,,16,2023,0.9303,"Non Basis",-121116309.15,"Relatif Tertinggal"
provinsi,15,,17,2023,0.5094,"Non Basis",-32340659532.81,"Relatif Tertinggal"
provinsi,15,,1,2024,2.2744,Basis,1635354354996.9,"Maju dan Tumbuh Cepat"
provinsi,15,,2,2024,2.793,Basis,-2239662863923.4,"Maju tapi Tertekan"
provinsi,15,,3,2024,0.4723,"Non Basis",50840460103.71,"Potensial / Cepat Berkembang"
provinsi,15,,4,2024,0.0608,"Non Basis",3124567186.02,"Potensial / Cepat Berkembang"
provinsi,15,,5,2024,1.439,Basis,862926965.51,"Maju dan Tumbuh Cepat"
provinsi,15,,6,2024,0.7825,"Non Basis",361389688603.96,"Potensial / Cepat Berkembang"
provinsi,15,,7,2024,0.7609,"Non Basis",218379782811.03,"Potensial / Cepat Berkembang"
provinsi,15,,8,2024,0.7049,"Non Basis",-28027371343.39,"Relatif Tertinggal"
provinsi,15,,9,2024,0.3707,"Non Basis",23786480401.49,"Potensial / Cepat Berkembang"
provinsi,15,,10,2024,0.6188,"Non Basis",-170454479725.5,"Relatif Tertinggal"
provinsi,15,,11,2024,0.5082,"Non Basis",-89044460717.14,"Relatif Tertinggal"
provinsi,15,,12,2024,0.5131,"Non Basis",68804007482.01,"Potensial / Cepat Berkembang"
provinsi,15,,13,2024,0.6307,"Non Basis",23700390078.94,"Potensial / Cepat Berkembang"
provinsi,15,,14,2024,0.9742,"Non Basis",251644126288.15,"Potensial / Cepat Berkembang"
provinsi,15,,15,2024,1.1113,Basis,256303546911.87,"Maju dan Tumbuh Cepat"
provinsi,15,,16,2024,0.9603,"Non Basis",64081241043.25,"Potensial / Cepat Berkembang"
provinsi,15,,17,2024,0.5049,"Non Basis",-28533120868.53,"Relatif Tertinggal"
provinsi,15,,1,2025,2.2831,Basis,79071517451.03,"Maju dan Tumbuh Cepat"
provinsi,15,,2,2025,2.9864,Basis,2534238540998.6,"Maju dan Tumbuh Cepat"
provinsi,15,,3,2025,0.4725,"Non Basis",-34429478128.7,"Relatif Tertinggal"
provinsi,15,,4,2025,0.0633,"Non Basis",4637943284.33,"Potensial / Cepat Berkembang"
provinsi,15,,5,2025,1.4541,Basis,1866056131.47,"Maju dan Tumbuh Cepat"
provinsi,15,,6,2025,0.7242,"Non Basis",-1124327423631.8,"Relatif Tertinggal"
provinsi,15,,7,2025,0.7791,"Non Basis",415928675647.23,"Potensial / Cepat Berkembang"
provinsi,15,,8,2025,0.7072,"Non Basis",6291767034.63,"Potensial / Cepat Berkembang"
provinsi,15,,9,2025,0.3565,"Non Basis",-96109681220.64,"Relatif Tertinggal"
provinsi,15,,10,2025,0.621,"Non Basis",10898619063.53,"Potensial / Cepat Berkembang"
provinsi,15,,11,2025,0.533,"Non Basis",182021556227.35,"Potensial / Cepat Berkembang"
provinsi,15,,12,2025,0.5167,"Non Basis",13018576038.28,"Potensial / Cepat Berkembang"
provinsi,15,,13,2025,0.6199,"Non Basis",-47807055735.37,"Relatif Tertinggal"
provinsi,15,,14,2025,0.9154,"Non Basis",-364490063366.68,"Relatif Tertinggal"
provinsi,15,,15,2025,1.0952,Basis,-103669273000.55,"Maju tapi Tertekan"
provinsi,15,,16,2025,0.9489,"Non Basis",-37462579639.09,"Relatif Tertinggal"
provinsi,15,,17,2025,0.4749,"Non Basis",-130509831842.59,"Relatif Tertinggal"
provinsi,17,,1,2022,2.1402,Basis,294006398270.35,"Maju dan Tumbuh Cepat"
provinsi,17,,2,2022,0.4152,"Non Basis",-117684537248.84,"Relatif Tertinggal"
provinsi,17,,3,2022,0.268,"Non Basis",-50371169240.47,"Relatif Tertinggal"
provinsi,17,,4,2022,0.1052,"Non Basis",748148624.73,"Potensial / Cepat Berkembang"
provinsi,17,,5,2022,2.3501,Basis,2043159295.51,"Maju dan Tumbuh Cepat"
provinsi,17,,6,2022,0.4497,"Non Basis",-39674989797.44,"Relatif Tertinggal"
provinsi,17,,7,2022,1.1551,Basis,-107212361647.71,"Maju tapi Tertekan"
provinsi,17,,8,2022,1.9544,Basis,-239917226090.2,"Maju tapi Tertekan"
provinsi,17,,9,2022,0.5705,"Non Basis",-28995886368.43,"Relatif Tertinggal"
provinsi,17,,10,2022,0.7746,"Non Basis",12383762587.29,"Potensial / Cepat Berkembang"
provinsi,17,,11,2022,0.7792,"Non Basis",-108960104087.55,"Relatif Tertinggal"
provinsi,17,,12,2022,1.4214,Basis,44279335078.4,"Maju dan Tumbuh Cepat"
provinsi,17,,13,2022,1.183,Basis,26094783150.45,"Maju dan Tumbuh Cepat"
provinsi,17,,14,2022,2.5813,Basis,-99647414861.25,"Maju tapi Tertekan"
provinsi,17,,15,2022,1.9946,Basis,130222741407.63,"Maju dan Tumbuh Cepat"
provinsi,17,,16,2022,1.3489,Basis,5912093515.95,"Maju dan Tumbuh Cepat"
provinsi,17,,17,2022,0.4321,"Non Basis",-5227319144.19,"Relatif Tertinggal"
provinsi,17,,1,2023,2.1727,Basis,103467689350.14,"Maju dan Tumbuh Cepat"
provinsi,17,,2,2023,0.4252,"Non Basis",27484808642.25,"Potensial / Cepat Berkembang"
provinsi,17,,3,2023,0.2628,"Non Basis",-80323494696.45,"Relatif Tertinggal"
provinsi,17,,4,2023,0.105,"Non Basis",-546564218.28,"Relatif Tertinggal"
provinsi,17,,5,2023,2.3606,Basis,-352897139.68,"Maju tapi Tertekan"
provinsi,17,,6,2023,0.4537,"Non Basis",2756487162.38,"Potensial / Cepat Berkembang"
provinsi,17,,7,2023,1.144,Basis,-141789414536.71,"Maju tapi Tertekan"
provinsi,17,,8,2023,1.8528,Basis,-285848860117.35,"Maju tapi Tertekan"
provinsi,17,,9,2023,0.5743,"Non Basis",-1071350391.8,"Relatif Tertinggal"
provinsi,17,,10,2023,0.7951,"Non Basis",52240356624.32,"Potensial / Cepat Berkembang"
provinsi,17,,11,2023,0.7112,"Non Basis",-162335192260.19,"Relatif Tertinggal"
provinsi,17,,12,2023,1.4864,Basis,82359866333.31,"Maju dan Tumbuh Cepat"
provinsi,17,,13,2023,1.1876,Basis,-4539104576.05,"Maju tapi Tertekan"
provinsi,17,,14,2023,2.7201,Basis,199692643951.49,"Maju dan Tumbuh Cepat"
provinsi,17,,15,2023,2.0712,Basis,97487931165.34,"Maju dan Tumbuh Cepat"
provinsi,17,,16,2023,1.4105,Basis,38269296386.96,"Maju dan Tumbuh Cepat"
