kab_id,sektor_id,tahun,nilai
17.03,14,2024,977700000000
17.03,15,2024,701880000000
17.03,16,2024,184980000000
17.03,17,2024,73280000000
17.03,1,2025,5650870000000
17.03,2,2025,1625160000000
17.03,3,2025,990990000000
17.03,4,2025,10680000000
17.03,5,2025,21080000000
17.03,6,2025,562780000000
17.03,7,2025,1158220000000
17.03,8,2025,378890000000
17.03,9,2025,109780000000
17.03,10,2025,295100000000
17.03,11,2025,464280000000
17.03,12,2025,305160000000
17.03,13,2025,16600000000
17.03,14,2025,1024360000000
17.03,15,2025,776190000000
17.03,16,2025,203730000000
17.03,17,2025,82590000000
17.04,1,2021,1144630000000
17.04,2,2021,100450000000
17.04,3,2021,87000000000
17.04,4,2021,1840000000
17.04,5,2021,5510000000
17.04,6,2021,146100000000
17.04,7,2021,228730000000
17.04,8,2021,110610000000
17.04,9,2021,29960000000
17.04,10,2021,79820000000
17.04,11,2021,29140000000
17.04,12,2021,100450000000
17.04,13,2021,1140000000
17.04,14,2021,185030000000
17.04,15,2021,64380000000
17.04,16,2021,12920000000
17.04,17,2021,5600000000
17.04,1,2022,1190750000000
17.04,2,2022,101080000000
17.04,3,2022,90320000000
17.04,4,2022,1990000000
17.04,5,2022,5750000000
17.04,6,2022,147100000000
17.04,7,2022,241490000000
17.04,8,2022,119100000000
17.04,9,2022,32720000000
17.04,10,2022,86050000000
17.04,11,2022,28630000000
17.04,12,2022,104190000000
17.04,13,2022,1280000000
17.04,14,2022,185340000000
17.04,15,2022,66160000000
17.04,16,2022,13540000000
17.04,17,2022,5960000000
17.04,1,2023,1221900000000
17.04,2,2023,103980000000
17.04,3,2023,91790000000
17.04,4,2023,2030000000
17.04,5,2023,5890000000
17.04,6,2023,152800000000
17.04,7,2023,244520000000
17.04,8,2023,126870000000
17.04,9,2023,35670000000
17.04,10,2023,93900000000
17.04,11,2023,27130000000
17.04,12,2023,108970000000
17.04,13,2023,1380000000
17.04,14,2023,196550000000
17.04,15,2023,69370000000
17.04,16,2023,14620000000
17.04,17,2023,6470000000
17.04,1,2024,1256220000000
17.04,2,2024,107330000000
17.04,3,2024,94270000000
17.04,4,2024,2110000000
17.04,5,2024,6250000000
17.04,6,2024,161500000000
17.04,7,2024,251720000000
17.04,8,2024,133450000000
17.04,9,2024,39000000000
17.04,10,2024,102560000000
17.04,11,2024,28540000000
17.04,12,2024,113520000000
17.04,13,2024,1490000000
17.04,14,2024,213010000000
17.04,15,2024,73630000000
17.04,16,2024,15950000000
17.04,17,2024,7070000000
17.04,1,2025,1306750000000
17.04,2,2025,111850000000
17.04,3,2025,103900000000
17.04,4,2025,2190000000
17.04,5,2025,6250000000
17.04,6,2025,166530000000
17.04,7,2025,258640000000
17.04,8,2025,144770000000
17.04,9,2025,43710000000
17.04,10,2025,111560000000
17.04,11,2025,31110000000
17.04,12,2025,119420000000
17.04,13,2025,1600000000
17.04,14,2025,215870000000
17.04,15,2025,78960000000
17.04,16,2025,17040000000
17.04,17,2025,7750000000
17.08,1,2021,1197536830000
17.08,2,2021,67647890000
17.08,3,2021,212834920000
17.08,4,2021,5057040000
17.08,5,2021,4915770000
17.08,6,2021,155032860000
17.08,7,2021,293140900000
17.08,8,2021,83932050000
17.08,9,2021,56643600000
17.08,10,2021,66261940000
17.08,11,2021,36261900000
17.08,12,2021,97545760000
17.08,13,2021,3906180000
17.08,14,2021,403848400000
17.08,15,2021,148097500000
17.08,16,2021,43350740000
17.08,17,2021,18335750000
17.08,1,2022,1261235190000
17.08,2,2022,68051730000
17.08,3,2022,221390230000
17.08,4,2022,5496430000
17.08,5,2022,5213260000
17.08,6,2022,157026190000
17.08,7,2022,307420910000
17.08,8,2022,90323540000
17.08,9,2022,61749150000
17.08,10,2022,72045640000
17.08,11,2022,35724110000
17.08,12,2022,101400750000
17.08,13,2022,4334730000
17.08,14,2022,403776980000
17.08,15,2022,155491410000
17.08,16,2022,44894170000
17.08,17,2022,19994380000
17.08,1,2023,1291618800000
17.08,2,2023,71414240000
17.08,3,2023,228094610000
17.08,4,2023,5790330000
17.08,5,2023,5438860000
17.08,6,2023,165199700000
17.08,7,2023,316966150000
17.08,8,2023,96917800000
17.08,9,2023,67901000000
17.08,10,2023,78946000000
17.08,11,2023,34235850000
17.08,12,2023,106684490000
17.08,13,2023,4685170000
17.08,14,2023,428808170000
17.08,15,2023,163112570000
17.08,16,2023,48628890000
17.08,17,2023,21996070000
17.08,1,2024,1323810000000
17.08,2,2024,74555400000
17.08,3,2024,234155100000
17.08,4,2024,6025200000
17.08,5,2024,5759300000
17.08,6,2024,173568200000
17.08,7,2024,326159300000
17.08,8,2024,102095300000
17.08,9,2024,74360800000
17.08,10,2024,86085900000
17.08,11,2024,36035700000
17.08,12,2024,111005600000
17.08,13,2024,5073300000
17.08,14,2024,461771300000
17.08,15,2024,173179600000
17.08,16,2024,53013600000
17.08,17,2024,23970700000
17.07,1,2021,874100000000
17.07,2,2021,116600000000
17.07,3,2021,122560000000
17.07,4,2021,2610000000
17.07,5,2021,6180000000
17.07,6,2021,184180000000
17.07,7,2021,204050000000
17.07,8,2021,101600000000
17.07,9,2021,29040000000
17.07,10,2021,41100000000
17.07,11,2021,26740000000
17.07,12,2021,133540000000
17.07,13,2021,3770000000
17.07,14,2021,254080000000
17.07,15,2021,59150000000
17.07,16,2021,18290000000
17.07,17,2021,14670000000
17.07,1,2022,909690000000
17.07,2,2022,113850000000
17.07,3,2022,126290000000
17.07,4,2022,2820000000
17.07,5,2022,6520000000
17.07,6,2022,184670000000
17.07,7,2022,213770000000
17.07,8,2022,105920000000
17.07,9,2022,31250000000
17.07,10,2022,44160000000
17.07,11,2022,25710000000
17.07,12,2022,138590000000
17.07,13,2022,4150000000
17.07,14,2022,254560000000
17.07,15,2022,60900000000
17.07,16,2022,19030000000
17.07,17,2022,15680000000
17.07,1,2023,914500000000
17.07,2,2023,119060000000
17.07,3,2023,129310000000
17.07,4,2023,2880000000
17.07,5,2023,6750000000
17.07,6,2023,192650000000
17.07,7,2023,217400000000
17.07,8,2023,110720000000
17.07,9,2023,34190000000
17.07,10,2023,48220000000
17.07,11,2023,24510000000
17.07,12,2023,145650000000
17.07,13,2023,4460000000
17.07,14,2023,270140000000
17.07,15,2023,63520000000
17.07,16,2023,20600000000
17.07,17,2023,17170000000
17.07,1,2024,937370000000
17.07,2,2024,125650000000
17.07,3,2024,132390000000
17.07,4,2024,3000000000
17.07,5,2024,7160000000
17.07,6,2024,203250000000
17.07,7,2024,223700000000
17.07,8,2024,116650000000
17.07,9,2024,37440000000
17.07,10,2024,52460000000
17.07,11,2024,25820000000
17.07,12,2024,151610000000
17.07,13,2024,4820000000
17.07,14,2024,291560000000
17.07,15,2024,67390000000
17.07,16,2024,22460000000
17.07,17,2024,18780000000
17.07,1,2025,958870000000
17.07,2,2025,131790000000
17.07,3,2025,146430000000
17.07,4,2025,3110000000
17.07,5,2025,7140000000
17.07,6,2025,209680000000
17.07,7,2025,229100000000
17.07,8,2025,127820000000
17.07,9,2025,40600000000
17.07,10,2025,57000000000
17.07,11,2025,28140000000
17.07,12,2025,159940000000
17.07,13,2025,5190000000
17.07,14,2025,296890000000
17.07,15,2025,72160000000
17.07,16,2025,24120000000
17.07,17,2025,20760000000
17.02,1,2021,1865520000000
17.02,2,2021,85290000000
17.02,3,2021,255180000000
17.02,4,2021,6820000000
17.02,5,2021,10880000000
17.02,6,2021,244440000000
17.02,7,2021,1134290000000
17.02,8,2021,375490000000
17.02,9,2021,118690000000
17.02,10,2021,210150000000
17.02,11,2021,212310000000
17.02,12,2021,248170000000
17.02,13,2021,8930000000
17.02,14,2021,606920000000
17.02,15,2021,627120000000
17.02,16,2021,186410000000
17.02,17,2021,77600000000
17.02,1,2022,1962380000000
17.02,2,2022,86110000000
17.02,3,2022,264460000000
17.02,4,2022,7260000000
17.02,5,2022,11240000000
17.02,6,2022,246110000000
17.02,7,2022,1197080000000
17.02,8,2022,395530000000
17.02,9,2022,127120000000
17.02,10,2022,226860000000
17.02,11,2022,209510000000
17.02,12,2022,256060000000
17.02,13,2022,9910000000
17.02,14,2022,606730000000
17.02,15,2022,655990000000
17.02,16,2022,197220000000
17.02,17,2022,84550000000
17.02,1,2023,2001380000000
17.02,2,2023,90150000000
17.02,3,2023,273080000000
17.02,4,2023,7500000000
17.02,5,2023,11970000000
17.02,6,2023,258160000000
17.02,7,2023,1235280000000
17.02,8,2023,418100000000
17.02,9,2023,138980000000
17.02,10,2023,247610000000
17.02,11,2023,197940000000
17.02,12,2023,271260000000
17.02,13,2023,10670000000
17.02,14,2023,647810000000
17.02,15,2023,684550000000
17.02,16,2023,217080000000
17.02,17,2023,97460000000
17.02,1,2024,2059880000000
17.02,2,2024,92170000000
17.02,3,2024,277350000000
17.02,4,2024,7770000000
17.02,5,2024,12690000000
17.02,6,2024,269430000000
17.02,7,2024,1268860000000
17.02,8,2024,423330000000
17.02,9,2024,152320000000
17.02,10,2024,271630000000
17.02,11,2024,208110000000
17.02,12,2024,281270000000
17.02,13,2024,11570000000
17.02,14,2024,693620000000
17.02,15,2024,728140000000
17.02,16,2024,235850000000
17.02,17,2024,107130000000
17.02,1,2025,2107550000000
17.02,2,2025,97080000000
17.02,3,2025,306320000000
17.02,4,2025,8000000000
17.02,5,2025,12700000000
17.02,6,2025,276750000000
17.02,7,2025,1305180000000
17.02,8,2025,443550000000
17.02,9,2025,169370000000
17.02,10,2025,292400000000
17.02,11,2025,227220000000
17.02,12,2025,296190000000
17.02,13,2025,12410000000
17.02,14,2025,700140000000
17.02,15,2025,773380000000
17.02,16,2025,253380000000
17.02,17,2025,117860000000
17.05,1,2021,1391120000000
17.05,2,2021,102460000000
17.05,3,2021,242200000000
17.05,4,2021,3610000000
17.05,5,2021,5200000000
17.05,6,2021,155090000000
17.05,7,2021,246840000000
17.05,8,2021,66950000000
17.05,9,2021,45570000000
17.05,10,2021,35650000000
17.05,11,2021,24700000000
17.05,12,2021,132170000000
17.05,13,2021,3480000000
17.05,14,2021,274570000000
17.05,15,2021,154570000000
17.05,16,2021,29510000000
17.05,17,2021,19260000000
17.05,1,2022,1422430000000
17.05,2,2022,105080000000
17.05,3,2022,255030000000
17.05,4,2022,3810000000
17.05,5,2022,5410000000
17.05,6,2022,161140000000
17.05,7,2022,260460000000
17.05,8,2022,70190000000
17.05,9,2022,49070000000
17.05,10,2022,39750000000
17.05,11,2022,25210000000
17.05,12,2022,139530000000
17.05,13,2022,3870000000
17.05,14,2022,275090000000
17.05,15,2022,153490000000
17.05,16,2022,29160000000
17.05,17,2022,19910000000
17.05,1,2023,1436550000000
17.05,2,2023,104560000000
17.05,3,2023,256870000000
17.05,4,2023,4100000000
17.05,5,2023,5600000000
17.05,6,2023,166340000000
17.05,7,2023,267000000000
17.05,8,2023,74140000000
17.05,9,2023,53320000000
17.05,10,2023,43220000000
17.05,11,2023,24850000000
17.05,12,2023,150770000000
17.05,13,2023,4200000000
17.05,14,2023,291830000000
17.05,15,2023,160940000000
17.05,16,2023,31640000000
17.05,17,2023,21590000000
17.05,1,2024,1468630000000
17.05,2,2024,107990000000
17.05,3,2024,269070000000
17.05,4,2024,4290000000
17.05,5,2024,5960000000
17.05,6,2024,174090000000
17.05,7,2024,278020000000
17.05,8,2024,78020000000
17.05,9,2024,59200000000
17.05,10,2024,47260000000
17.05,11,2024,26120000000
17.05,12,2024,157380000000
17.05,13,2024,4560000000
17.05,14,2024,313820000000
17.05,15,2024,171240000000
17.05,16,2024,33980000000
17.05,17,2024,23750000000
17.05,1,2025,1492960000000
17.05,2,2025,111900000000
17.05,3,2025,297600000000
17.05,4,2025,4430000000
17.05,5,2025,5960000000
17.05,6,2025,175180000000
17.05,7,2025,286750000000
17.05,8,2025,85270000000
17.05,9,2025,66800000000
17.05,10,2025,51720000000
17.05,11,2025,28280000000
17.05,12,2025,165570000000
17.05,13,2025,4910000000
17.05,14,2025,319300000000
17.05,15,2025,184760000000
17.05,16,2025,36530000000
17.05,17,2025,26260000000
17.71,1,2021,1216040000000
17.71,2,2021,21460000000
17.71,3,2021,509050000000
17.71,4,2021,18760000000
17.71,5,2021,42670000000
17.71,6,2021,700510000000
17.71,7,2021,3421080000000
17.71,8,2021,2371890000000
17.71,9,2021,315930000000
17.71,10,2021,1580900000000
17.71,11,2021,786810000000
17.71,12,2021,846870000000
17.71,13,2021,959810000000
17.71,14,2021,1100670000000
17.71,15,2021,1274340000000
17.71,16,2021,474350000000
17.71,17,2021,192060000000
17.71,1,2022,1259440000000
17.71,2,2022,21620000000
17.71,3,2022,521850000000
17.71,4,2022,19920000000
17.71,5,2022,44410000000
17.71,6,2022,701980000000
17.71,7,2022,3561970000000
17.71,8,2022,2761300000000
17.71,9,2022,343090000000
17.71,10,2022,1700410000000
17.71,11,2022,754680000000
17.71,12,2022,871010000000
17.71,13,2022,1064620000000
17.71,14,2022,1102700000000
17.71,15,2022,1314490000000
17.71,16,2022,485970000000
17.71,17,2022,204470000000
17.71,1,2023,1313450000000
17.71,2,2023,22100000000
17.71,3,2023,530820000000
17.71,4,2023,20540000000
17.71,5,2023,47450000000
17.71,6,2023,740520000000
17.71,7,2023,3733050000000
17.71,8,2023,2954510000000
17.71,9,2023,376590000000
17.71,10,2023,1862970000000
17.71,11,2023,716100000000
17.71,12,2023,909420000000
17.71,13,2023,1148940000000
17.71,14,2023,1168690000000
17.71,15,2023,1362460000000
17.71,16,2023,527040000000
17.71,17,2023,224280000000
17.71,1,2024,1374120000000
17.71,2,2024,23080000000
17.71,3,2024,542120000000
17.71,4,2024,21320000000
17.71,5,2024,50350000000
17.71,6,2024,777980000000
17.71,7,2024,3851360000000
17.71,8,2024,3070620000000
17.71,9,2024,412090000000
17.71,10,2024,2030800000000
17.71,11,2024,752910000000
17.71,12,2024,948010000000
17.71,13,2024,1241130000000
17.71,14,2024,1249590000000
17.71,15,2024,1443050000000
17.71,16,2024,576160000000
17.71,17,2024,245250000000
17.71,1,2025,1452180000000
17.71,2,2025,24260000000
17.71,3,2025,592410000000
17.71,4,2025,22030000000
17.71,5,2025,50630000000
17.71,6,2025,809430000000
17.71,7,2025,3989490000000
17.71,8,2025,3147020000000
17.71,9,2025,461370000000
17.71,10,2025,2206840000000
17.71,11,2025,830210000000
17.71,12,2025,999530000000
17.71,13,2025,1337820000000
17.71,14,2025,1263540000000
17.71,15,2025,1560220000000
17.71,16,2025,625030000000
17.71,17,2025,272710000000
18.04,1,2021,2383050000000
18.04,2,2021,113800000000
18.04,3,2021,248010000000
18.04,4,2021,930000000
18.04,5,2021,5710000000
18.04,6,2021,224080000000
18.04,7,2021,665110000000
18.04,8,2021,131400000000
18.04,9,2021,56150000000
18.04,10,2021,206190000000
18.04,11,2021,91210000000
18.04,12,2021,232580000000
18.04,13,2021,8780000000
18.04,14,2021,316680000000
18.04,15,2021,216600000000
18.04,16,2021,77950000000
18.04,17,2021,73650000000
18.04,1,2022,2397310000000
18.04,2,2022,117120000000
18.04,3,2022,249920000000
18.04,4,2022,960000000
18.04,5,2022,5540000000
18.04,6,2022,238280000000
18.04,7,2022,760460000000
18.04,8,2022,159830000000
18.04,9,2022,62230000000
18.04,10,2022,217180000000
18.04,11,2022,88890000000
18.04,12,2022,238470000000
18.04,13,2022,9070000000
18.04,14,2022,313430000000
18.04,15,2022,224530000000
18.04,16,2022,78080000000
18.04,17,2022,95660000000
18.04,1,2023,2402200000000
18.04,2,2023,127830000000
18.04,3,2023,256850000000
18.04,4,2023,1030000000
18.04,5,2023,5490000000
18.04,6,2023,258510000000
18.04,7,2023,838990000000
18.04,8,2023,189400000000
18.04,9,2023,69710000000
18.04,10,2023,234940000000
18.04,11,2023,92480000000
18.04,12,2023,240570000000
18.04,13,2023,9200000000
18.04,14,2023,354710000000
18.04,15,2023,229900000000
18.04,16,2023,79830000000
18.04,17,2023,111280000000
18.04,1,2024,2405510000000
18.04,2,2024,140050000000
18.04,3,2024,287360000000
18.04,4,2024,1100000000
18.04,5,2024,5380000000
18.04,6,2024,277340000000
18.04,7,2024,902790000000
18.04,8,2024,208920000000
18.04,9,2024,74850000000
18.04,10,2024,259030000000
18.04,11,2024,98180000000
18.04,12,2024,256480000000
18.04,13,2024,9990000000
18.04,14,2024,373850000000
18.04,15,2024,232960000000
18.04,16,2024,87620000000
18.04,17,2024,121450000000
18.04,1,2025,2531520000000
18.04,2,2025,135950000000
18.04,3,2025,321400000000
18.04,4,2025,1160000000
18.04,5,2025,5100000000
18.04,6,2025,309430000000
18.04,7,2025,950350000000
18.04,8,2025,226940000000
18.04,9,2025,82430000000
18.04,10,2025,271550000000
18.04,11,2025,103330000000
18.04,12,2025,265600000000
18.04,13,2025,10300000000
18.04,14,2025,382320000000
18.04,15,2025,236670000000
18.04,16,2025,91220000000
18.04,17,2025,130770000000
18.01,1,2021,8541410000000
18.01,2,2021,470820000000
18.01,3,2021,7145690000000
18.01,4,2021,43910000000
18.01,5,2021,38360000000
18.01,6,2021,3982000000000
18.01,7,2021,4085040000000
18.01,8,2021,1535380000000
18.01,9,2021,391310000000
18.01,10,2021,1248750000000
18.01,11,2021,536330000000
18.01,12,2021,706300000000
18.01,13,2021,24590000000
18.01,14,2021,658550000000
18.01,15,2021,743310000000
18.01,16,2021,196690000000
18.01,17,2021,168980000000
18.01,1,2022,8761200000000
18.01,2,2022,480760000000
18.01,3,2022,7313030000000
18.01,4,2022,46020000000
18.01,5,2022,40380000000
18.01,6,2022,4272340000000
18.01,7,2022,4539380000000
18.01,8,2022,1738720000000
18.01,9,2022,433310000000
18.01,10,2022,1260150000000
18.01,11,2022,526840000000
18.01,12,2022,722440000000
18.01,13,2022,28240000000
18.01,14,2022,653470000000
18.01,15,2022,761930000000
18.01,16,2022,196500000000
18.01,17,2022,211550000000
18.01,1,2023,8768340000000
18.01,2,2023,490100000000
18.01,3,2023,7489710000000
18.01,4,2023,47360000000
18.01,5,2023,42190000000
18.01,6,2023,4625290000000
18.01,7,2023,5146300000000
18.01,8,2023,1934670000000
18.01,9,2023,483350000000
18.01,10,2023,1316870000000
18.01,11,2023,530540000000
18.01,12,2023,733080000000
18.01,13,2023,28750000000
18.01,14,2023,663150000000
18.01,15,2023,781250000000
18.01,16,2023,203770000000
18.01,17,2023,243960000000
18.01,1,2024,8598960000000
18.01,2,2024,508960000000
18.01,3,2024,7941910000000
18.01,4,2024,48410000000
18.01,5,2024,41830000000
18.01,6,2024,4875580000000
18.01,7,2024,5657620000000
18.01,8,2024,2124420000000
18.01,9,2024,507510000000
18.01,10,2024,1411490000000
18.01,11,2024,563670000000
18.01,12,2024,780520000000
18.01,13,2024,31400000000
18.01,14,2024,710410000000
18.01,15,2024,790190000000
18.01,16,2024,216160000000
18.01,17,2024,268020000000
18.01,1,2025,9140900000000
18.01,2,2025,517260000000
18.01,3,2025,8448110000000
18.01,4,2025,50750000000
18.01,5,2025,42610000000
18.01,6,2025,5106170000000
18.01,7,2025,5990990000000
18.01,8,2025,2293150000000
18.01,9,2025,555180000000
18.01,10,2025,1469110000000
18.01,11,2025,593100000000
18.01,12,2025,812810000000
18.01,13,2025,33040000000
18.01,14,2025,712160000000
18.01,15,2025,808050000000
18.01,16,2025,216080000000
18.01,17,2025,292210000000
18.07,1,2021,9831830000000
18.07,2,2021,6808640000000
18.07,3,2021,2407860000000
18.07,4,2021,150400000000
18.07,5,2021,17240000000
18.07,6,2021,1753590000000
18.07,7,2021,2685580000000
18.07,8,2021,564410000000
18.07,9,2021,286340000000
18.07,10,2021,1376410000000
18.07,11,2021,378210000000
18.07,12,2021,638480000000
18.07,13,2021,20920000000
18.07,14,2021,822880000000
18.07,15,2021,775250000000
18.07,16,2021,221490000000
18.07,17,2021,261840000000
18.07,1,2022,9970200000000
18.07,2,2022,6234800000000
18.07,3,2022,2460020000000
18.07,4,2022,167090000000
18.07,5,2022,18060000000
18.07,6,2022,1888910000000
18.07,7,2022,3202190000000
18.07,8,2022,700930000000
18.07,9,2022,325340000000
18.07,10,2022,1392460000000
18.07,11,2022,364990000000
18.07,12,2022,658040000000
18.07,13,2022,24190000000
18.07,14,2022,818840000000
18.07,15,2022,793990000000
18.07,16,2022,220080000000
18.07,17,2022,347280000000
18.07,1,2023,9972730000000
18.07,2,2023,6200150000000
18.07,3,2023,2510580000000
18.07,4,2023,165440000000
18.07,5,2023,18090000000
18.07,6,2023,2066380000000
18.07,7,2023,3648860000000
18.07,8,2023,827170000000
18.07,9,2023,372880000000
18.07,10,2023,1494420000000
18.07,11,2023,378600000000
18.07,12,2023,664090000000
18.07,13,2023,25360000000
18.07,14,2023,841330000000
18.07,15,2023,812490000000
18.07,16,2023,226950000000
18.07,17,2023,399760000000
18.07,1,2024,9890650000000
18.07,2,2024,6434430000000
18.07,3,2024,2830070000000
18.07,4,2024,127970000000
18.07,5,2024,18120000000
18.07,6,2024,2142890000000
18.07,7,2024,4067960000000
18.07,8,2024,928960000000
18.07,9,2024,399380000000
18.07,10,2024,1628980000000
18.07,11,2024,407000000000
18.07,12,2024,720020000000
18.07,13,2024,27660000000
18.07,14,2024,900180000000
18.07,15,2024,825640000000
18.07,16,2024,244150000000
18.07,17,2024,445860000000
18.07,1,2025,10666710000000
18.07,2,2025,6040160000000
18.07,3,2025,3035130000000
18.07,4,2025,100290000000
18.07,5,2025,19090000000
18.07,6,2025,2337770000000
18.07,7,2025,4440730000000
18.07,8,2025,1057380000000
18.07,9,2025,449420000000
18.07,10,2025,1686700000000
18.07,11,2025,429680000000
18.07,12,2025,748450000000
18.07,13,2025,28840000000
18.07,14,2025,906940000000
18.07,15,2025,849020000000
18.07,16,2025,246700000000
18.07,17,2025,488010000000
18.03,1,2021,5765000000000
18.03,2,2021,559000000000
18.03,3,2021,2270000000000
18.03,4,2021,15000000000
18.03,5,2021,10000000000
18.03,6,2021,1455000000000
18.03,7,2021,2199000000000
18.03,8,2021,927000000000
18.03,9,2021,190000000000
18.03,10,2021,1041000000000
18.03,11,2021,308000000000
18.03,12,2021,453000000000
18.03,13,2021,16000000000
18.03,14,2021,584000000000
18.03,15,2021,640000000000
18.03,16,2021,176000000000
18.03,17,2021,121000000000
18.03,1,2022,5843000000000
18.03,2,2022,558000000000
18.03,3,2022,2376000000000
18.03,4,2022,15000000000
18.03,5,2022,10000000000
18.03,6,2022,1474000000000
18.03,7,2022,2325000000000
18.03,8,2022,1017000000000
18.03,9,2022,194000000000
18.03,10,2022,1105000000000
18.03,11,2022,302000000000
18.03,12,2022,455000000000
18.03,13,2022,17000000000
18.03,14,2022,582000000000
18.03,15,2022,660000000000
18.03,16,2022,175000000000
18.03,17,2022,148000000000
18.03,1,2023,5852000000000
18.03,2,2023,582000000000
18.03,3,2023,2394000000000
18.03,4,2023,16000000000
18.03,5,2023,10000000000
18.03,6,2023,1574000000000
18.03,7,2023,2484000000000
18.03,8,2023,1198000000000
18.03,9,2023,218000000000
18.03,10,2023,1211000000000
18.03,11,2023,315000000000
18.03,12,2023,460000000000
18.03,13,2023,18000000000
18.03,14,2023,608000000000
18.03,15,2023,691000000000
18.03,16,2023,186000000000
18.03,17,2023,170000000000
18.03,1,2024,5543000000000
18.03,2,2024,601000000000
18.03,3,2024,2594000000000
18.03,4,2024,17000000000
18.03,5,2024,10000000000
18.03,6,2024,1753000000000
18.03,7,2024,2622000000000
18.03,8,2024,1430000000000
18.03,9,2024,231000000000
18.03,10,2024,1331000000000
18.03,11,2024,324000000000
18.03,12,2024,485000000000
18.03,13,2024,19000000000
18.03,14,2024,664000000000
18.03,15,2024,711000000000
18.03,16,2024,201000000000
18.03,17,2024,186000000000
18.03,1,2025,5799000000000
18.03,2,2025,627000000000
18.03,3,2025,2767000000000
18.03,4,2025,18000000000
18.03,5,2025,10000000000
18.03,6,2025,1824000000000
18.03,7,2025,2739000000000
18.03,8,2025,1553000000000
18.03,9,2025,261000000000
18.03,10,2025,1408000000000
18.03,11,2025,338000000000
18.03,12,2025,500000000000
18.03,13,2025,20000000000
18.03,14,2025,679000000000
18.03,15,2025,738000000000
18.03,16,2025,204000000000
18.03,17,2025,194000000000
18.11,1,2021,2940700000000
18.11,2,2021,40780000000
18.11,3,2021,1700710000000
18.11,4,2021,10270000000
18.11,5,2021,2050000000
18.11,6,2021,592340000000
18.11,7,2021,850840000000
18.11,8,2021,124020000000
18.11,9,2021,61740000000
18.11,10,2021,195110000000
18.11,11,2021,24550000000
18.11,12,2021,169480000000
18.11,13,2021,1170000000
18.11,14,2021,181600000000
18.11,15,2021,149520000000
18.11,16,2021,35590000000
18.11,17,2021,26860000000
18.11,1,2022,2951350000000
18.11,2,2022,41700000000
18.11,3,2022,1715910000000
18.11,4,2022,10760000000
18.11,5,2022,2120000000
18.11,6,2022,616210000000
18.11,7,2022,991450000000
18.11,8,2022,152710000000
18.11,9,2022,70550000000
18.11,10,2022,196060000000
18.11,11,2022,23920000000
18.11,12,2022,175240000000
18.11,13,2022,1320000000
18.11,14,2022,182990000000
18.11,15,2022,153620000000
18.11,16,2022,35370000000
18.11,17,2022,34280000000
18.11,1,2023,2951620000000
18.11,2,2023,44710000000
18.11,3,2023,1769400000000
18.11,4,2023,11470000000
18.11,5,2023,2180000000
18.11,6,2023,669400000000
18.11,7,2023,1109110000000
18.11,8,2023,180600000000
18.11,9,2023,80640000000
18.11,10,2023,211530000000
18.11,11,2023,24840000000
18.11,12,2023,177970000000
18.11,13,2023,1390000000
18.11,14,2023,184450000000
18.11,15,2023,158130000000
18.11,16,2023,36850000000
18.11,17,2023,39620000000
18.11,1,2024,2890240000000
18.11,2,2024,46230000000
18.11,3,2024,1978170000000
18.11,4,2024,12050000000
18.11,5,2024,2140000000
18.11,6,2024,702740000000
18.11,7,2024,1202990000000
18.11,8,2024,199690000000
18.11,9,2024,85040000000
18.11,10,2024,229700000000
18.11,11,2024,26000000000
18.11,12,2024,189270000000
18.11,13,2024,1530000000
18.11,14,2024,195850000000
18.11,15,2024,160510000000
18.11,16,2024,39080000000
18.11,17,2024,43170000000
18.11,1,2025,3006710000000
18.11,2,2025,45610000000
18.11,3,2025,2125910000000
18.11,4,2025,12820000000
18.11,5,2025,2070000000
18.11,6,2025,741030000000
18.11,7,2025,1274420000000
18.11,8,2025,211980000000
18.11,9,2025,91040000000
18.11,10,2025,242350000000
18.11,11,2025,27380000000
18.11,12,2025,196310000000
18.11,13,2025,1620000000
18.11,14,2025,200070000000
18.11,15,2025,162940000000
18.11,16,2025,39610000000
18.11,17,2025,45350000000
18.09,1,2021,4656730000000
18.09,2,2021,132120000000
18.09,3,2021,1622510000000
18.09,4,2021,7440000000
18.09,5,2021,7490000000
18.09,6,2021,1223010000000
18.09,7,2021,1689700000000
18.09,8,2021,310830000000
18.09,9,2021,138180000000
18.09,10,2021,455030000000
18.09,11,2021,48990000000
18.09,12,2021,249710000000
18.09,13,2021,6500000000
18.09,14,2021,392370000000
18.09,15,2021,392170000000
18.09,16,2021,82100000000
18.09,17,2021,81850000000
18.09,1,2022,4732660000000
18.09,2,2022,128370000000
18.09,3,2022,1659870000000
18.09,4,2022,7900000000
18.09,5,2022,7580000000
18.09,6,2022,1306900000000
18.09,7,2022,1869530000000
18.09,8,2022,370300000000
18.09,9,2022,158660000000
18.09,10,2022,478410000000
18.09,11,2022,45530000000
18.09,12,2022,268660000000
18.09,13,2022,7430000000
18.09,14,2022,386070000000
18.09,15,2022,401870000000
18.09,16,2022,82110000000
18.09,17,2022,105210000000
18.09,1,2023,4836380000000
18.09,2,2023,133990000000
18.09,3,2023,1668910000000
18.09,4,2023,8370000000
18.09,5,2023,7700000000
18.09,6,2023,1397730000000
18.09,7,2023,2038390000000
18.09,8,2023,434970000000
18.09,9,2023,180180000000
18.09,10,2023,516480000000
18.09,11,2023,46660000000
18.09,12,2023,272140000000
